participant,itemNr,itemID,speaker,orig,CV,voicing,duration,answer,time,history,answer_batch,filename
P08,41,File033,NJ11,sh,V,6,159,š,1672,0 3,s,NJ11_shV_6_File033.wav
P08,18,File042,NJ1,z,C,100,88,z,1498,0 2,z,NJ1_zC_100_File042.wav
P08,73,File009,NJ5,z,V,57,213,z,1199,0 2,z,NJ5_zV_57_File009.wav
P08,7,File022,NJ1,s,V,12,255,s,1203,0 1,s,NJ1_sV_12_File022.wav
P08,33,File030,NJ11,s,C,9,112,s,7248,0 0 1,s,NJ11_sC_9_File030.wav
P08,79,File034,NJ5,zh,V,55,112,ž,2236,0 4,z,NJ5_zhV_55_File034.wav
P08,103,File004,NJ9,z,V,33,124,ž,1627,0 4,z,NJ9_zV_33_File004.wav
P08,100,File020,NJ9,z,C,100,108,z,1535,0 2,z,NJ9_zC_100_File020.wav
P08,47,File034,NJ11,zh,C,100,94,ž,1631,0 4,z,NJ11_zhC_100_File034.wav
P08,26,File022,NJ1,zh,C,23,136,š,1545,0 3,s,NJ1_zhC_23_File022.wav
P08,107,File003,NJ9,zh,V,29,146,š,1396,0 3,s,NJ9_zhV_29_File003.wav
P08,81,File017,NJ8,s,C,0,72,s,1963,0 1,s,NJ8_sC_0_File017.wav
P08,77,File004,NJ5,zh,C,31,161,š,20013,0 0 3,s,NJ5_zhC_31_File004.wav
P08,82,File007,NJ8,s,C,15,131,s,1338,0 1,s,NJ8_sC_15_File007.wav
P08,105,File022,NJ9,zh,C,62,124,š,2659,0 3,s,NJ9_zhC_62_File022.wav
P08,21,File019,NJ1,z,V,56,92,s,1715,0 1,s,NJ1_zV_56_File019.wav
P08,89,File043,NJ8,sh,V,33,205,š,1160,0 3,s,NJ8_shV_33_File043.wav
P08,32,File006,NJ11,s,C,0,140,s,1310,0 1,s,NJ11_sC_0_File006.wav
P08,55,File042,NJ2,z,C,11,179,s,1482,0 1,s,NJ2_zC_11_File042.wav
P08,95,File035,NJ8,zh,V,92,121,ž,2682,0 4,z,NJ8_zhV_92_File035.wav
P08,50,File027,NJ2,s,C,6,178,š,1907,0 3,s,NJ2_sC_6_File027.wav
P08,72,File009,NJ5,z,C,89,174,z,1847,0 2,z,NJ5_zC_89_File009.wav
P08,87,File017,NJ8,sh,C,29,77,s,11643,0 1 0 1,s,NJ8_shC_29_File017.wav
P08,83,File038,NJ8,s,C,33,98,š,1842,0 3,s,NJ8_sC_33_File038.wav
P08,9,File038,NJ1,sh,C,0,181,š,932,0 3,s,NJ1_shC_0_File038.wav
P08,5,File006,NJ1,s,C,13,247,s,2068,0 1,s,NJ1_sC_13_File006.wav
P08,27,File012,NJ1,zh,C,50,123,ž,1772,0 4,z,NJ1_zhC_50_File012.wav
P08,96,File045,NJ9,s,V,5,212,s,1255,0 1,s,NJ9_sV_5_File045.wav
P08,25,File033,NJ1,zh,C,14,141,š,1023,0 3,s,NJ1_zhC_14_File033.wav
P08,51,File007,NJ2,s,C,7,142,s,1225,0 1,s,NJ2_sC_7_File007.wav
P08,35,File005,NJ11,s,V,7,151,s,1722,0 1,s,NJ11_sV_7_File005.wav
P08,78,File013,NJ5,zh,V,7,140,š,1078,0 3,s,NJ5_zhV_7_File013.wav
P08,69,File032,NJ5,z,C,100,119,z,2353,0 2,z,NJ5_zC_100_File032.wav
P08,24,File044,NJ1,zh,C,8,129,š,1476,0 3,s,NJ1_zhC_8_File044.wav
P08,36,File035,NJ11,s,V,33,148,s,1725,0 1,s,NJ11_sV_33_File035.wav
P08,57,File025,NJ2,z,V,47,190,ž,1502,0 4,z,NJ2_zV_47_File025.wav
P08,68,File020,NJ5,sh,V,18,171,š,2769,0 3,s,NJ5_shV_18_File020.wav
P08,76,File025,NJ5,zh,C,27,145,z,11781,0 0 2,z,NJ5_zhC_27_File025.wav
P08,61,File015,NJ5,s,V,13,163,s,1130,0 1,s,NJ5_sV_13_File015.wav
P08,31,File013,NJ1,zh,V,58,120,š,1137,0 3,s,NJ1_zhV_58_File013.wav
P08,75,File021,NJ5,zh,C,100,107,z,2216,0 2,z,NJ5_zhC_100_File021.wav
P08,23,File004,NJ1,zh,C,0,126,ž,1041,0 4,z,NJ1_zhC_0_File004.wav
P08,97,File016,NJ9,s,V,8,241,s,9881,0 1,s,NJ9_sV_8_File016.wav
P08,93,File035,NJ8,zh,V,19,161,š,1167,0 3,s,NJ8_zhV_19_File035.wav
