participant,itemNr,itemID,speaker,orig,CV,voicing,duration,answer,time,history,answer_batch,filename
P02,75,File021,NJ5,zh,C,100,107,ž,1983,0 4,z,NJ5_zhC_100_File021.wav
P02,21,File019,NJ1,z,V,56,92,s,8290,0 1 0,s,NJ1_zV_56_File019.wav
P02,103,File004,NJ9,z,V,33,124,ž,2179,0 4,z,NJ9_zV_33_File004.wav
P02,20,File031,NJ1,z,C,27,117,s,3733,0 1,s,NJ1_zC_27_File031.wav
P02,41,File033,NJ11,sh,V,6,159,š,2504,0 3,s,NJ11_shV_6_File033.wav
P02,95,File035,NJ8,zh,V,92,121,ž,2038,0 4,z,NJ8_zhV_92_File035.wav
P02,15,File029,NJ1,sh,V,17,186,š,2245,0 3,s,NJ1_shV_17_File029.wav
P02,46,File009,NJ11,z,V,92,124,z,2117,0 2,z,NJ11_zV_92_File009.wav
P02,105,File022,NJ9,zh,C,62,124,ž,2047,0 4,z,NJ9_zhC_62_File022.wav
P02,93,File035,NJ8,zh,V,19,161,ž,2919,0 4,z,NJ8_zhV_19_File035.wav
P02,32,File006,NJ11,s,C,0,140,s,1928,0 1,s,NJ11_sC_0_File006.wav
P02,67,File031,NJ5,sh,V,9,224,š,2280,0 3,s,NJ5_shV_9_File031.wav
P02,42,File034,NJ11,sh,V,25,163,š,2514,0 3,s,NJ11_shV_25_File034.wav
P02,100,File020,NJ9,z,C,100,108,ž,3299,0 2 4,z,NJ9_zC_100_File020.wav
P02,10,File004,NJ1,sh,C,10,207,š,2114,0 3,s,NJ1_shC_10_File004.wav
P02,91,File008,NJ8,z,V,60,114,z,2690,0 2,z,NJ8_zV_60_File008.wav
P02,9,File038,NJ1,sh,C,0,181,š,2372,0 3,s,NJ1_shC_0_File038.wav
P02,27,File012,NJ1,zh,C,50,123,ž,2043,0 4,z,NJ1_zhC_50_File012.wav
P02,38,File006,NJ11,sh,C,7,135,š,2384,0 3,s,NJ11_shC_7_File006.wav
P02,83,File038,NJ8,s,C,33,98,s,2443,0 1,s,NJ8_sC_33_File038.wav
P02,84,File035,NJ8,s,V,19,212,s,2147,0 1,s,NJ8_sV_19_File035.wav
P02,4,File029,NJ1,s,C,0,173,s,1817,0 1,s,NJ1_sC_0_File029.wav
P02,51,File007,NJ2,s,C,7,142,s,3766,0 1,s,NJ2_sC_7_File007.wav
P02,81,File017,NJ8,s,C,0,72,ž,2629,0 4,z,NJ8_sC_0_File017.wav
P02,52,File026,NJ2,s,V,5,200,š,2036,0 3,s,NJ2_sV_5_File026.wav
P02,72,File009,NJ5,z,C,89,174,z,2362,0 2,z,NJ5_zC_89_File009.wav
P02,53,File012,NJ2,s,V,27,216,s,1880,0 1,s,NJ2_sV_27_File012.wav
P02,18,File042,NJ1,z,C,100,88,z,2289,0 2,z,NJ1_zC_100_File042.wav
P02,16,File011,NJ1,sh,V,26,227,š,2155,0 3,s,NJ1_shV_26_File011.wav
P02,61,File015,NJ5,s,V,13,163,s,2129,0 1,s,NJ5_sV_13_File015.wav
P02,11,File016,NJ1,sh,C,15,200,š,1891,0 3,s,NJ1_shC_15_File016.wav
P02,30,File013,NJ1,zh,V,33,148,ž,3020,0 4,z,NJ1_zhV_33_File013.wav
P02,25,File033,NJ1,zh,C,14,141,š,1911,0 3,s,NJ1_zhC_14_File033.wav
P02,24,File044,NJ1,zh,C,8,129,ž,2130,0 4,z,NJ1_zhC_8_File044.wav
P02,54,File010,NJ2,z,C,100,93,ž,2547,0 4,z,NJ2_zC_100_File010.wav
P02,36,File035,NJ11,s,V,33,148,s,2789,0 1,s,NJ11_sV_33_File035.wav
P02,73,File009,NJ5,z,V,57,213,z,2998,0 2,z,NJ5_zV_57_File009.wav
P02,28,File025,NJ1,zh,V,8,117,š,1816,0 3,s,NJ1_zhV_8_File025.wav
P02,56,File021,NJ2,z,C,69,160,ž,1553,0 4,z,NJ2_zC_69_File021.wav
P02,64,File035,NJ5,sh,C,5,211,š,2132,0 3,s,NJ5_shC_5_File035.wav
P02,66,File017,NJ5,sh,V,5,188,š,1754,0 3,s,NJ5_shV_5_File017.wav
P02,49,File006,NJ2,s,C,0,188,s,1880,0 1,s,NJ2_sC_0_File006.wav
P02,92,File022,NJ8,zh,C,100,140,ž,1681,0 4,z,NJ8_zhC_100_File022.wav
P02,94,File025,NJ8,zh,V,62,134,z,1741,0 2,z,NJ8_zhV_62_File025.wav
P02,35,File005,NJ11,s,V,7,151,s,1630,0 1,s,NJ11_sV_7_File005.wav
P02,13,File015,NJ1,sh,C,28,291,š,1804,0 3,s,NJ1_shC_28_File015.wav
P02,65,File004,NJ5,sh,C,7,283,š,1533,0 3,s,NJ5_shC_7_File004.wav
P02,50,File027,NJ2,s,C,6,178,š,2140,0 3,s,NJ2_sC_6_File027.wav
P02,70,File010,NJ5,z,C,27,142,z,1969,0 2,z,NJ5_zC_27_File010.wav
P02,55,File042,NJ2,z,C,11,179,s,3499,0 1,s,NJ2_zC_11_File042.wav
P02,40,File038,NJ11,sh,C,68,183,š,1836,0 3,s,NJ11_shC_68_File038.wav
P02,59,File006,NJ5,s,C,0,173,s,1933,0 1,s,NJ5_sC_0_File006.wav
P02,17,File020,NJ1,sh,V,42,186,ž,1791,0 4,z,NJ1_shV_42_File020.wav
P02,19,File020,NJ1,z,C,25,119,s,1787,0 1,s,NJ1_zC_25_File020.wav
P02,102,File030,NJ9,z,V,22,96,ž,1634,0 4,z,NJ9_zV_22_File030.wav
P02,60,File016,NJ5,s,C,8,127,s,2065,0 1,s,NJ5_sC_8_File016.wav
P02,80,File024,NJ5,zh,V,95,133,ž,1583,0 4,z,NJ5_zhV_95_File024.wav
P02,63,File015,NJ5,sh,C,0,97,š,3373,0 3,s,NJ5_shC_0_File015.wav
P02,8,File005,NJ1,s,V,47,197,s,2511,0 1,s,NJ1_sV_47_File005.wav
P02,85,File023,NJ8,s,V,28,182,z,3171,0 2,z,NJ8_sV_28_File023.wav
P02,12,File006,NJ1,sh,C,20,204,š,2313,0 3,s,NJ1_shC_20_File006.wav
P02,87,File017,NJ8,sh,C,29,77,s,2068,0 1,s,NJ8_shC_29_File017.wav
P02,57,File025,NJ2,z,V,47,190,ž,1729,0 4,z,NJ2_zV_47_File025.wav
P02,45,File044,NJ11,z,C,88,75,z,1852,0 2,z,NJ11_zC_88_File044.wav
P02,26,File022,NJ1,zh,C,23,136,š,2334,0 4 3,s,NJ1_zhC_23_File022.wav
P02,101,File043,NJ9,z,C,36,115,z,2056,0 2,z,NJ9_zC_36_File043.wav
P02,37,File018,NJ11,sh,C,0,102,š,2367,0 3,s,NJ11_shC_0_File018.wav
P02,22,File036,NJ1,z,V,8,127,s,1905,0 1,s,NJ1_zV_8_File036.wav
P02,104,File044,NJ9,zh,C,20,95,ž,2308,0 4,z,NJ9_zhC_20_File044.wav
P02,98,File017,NJ9,sh,C,0,149,š,2289,0 3,s,NJ9_shC_0_File017.wav
P02,79,File034,NJ5,zh,V,55,112,ž,1648,0 4,z,NJ5_zhV_55_File034.wav
P02,14,File033,NJ1,sh,V,8,251,š,2441,0 3,s,NJ1_shV_8_File033.wav
P02,89,File043,NJ8,sh,V,33,205,ž,2782,0 4,z,NJ8_shV_33_File043.wav
P02,71,File011,NJ5,z,C,58,118,z,2330,0 2,z,NJ5_zC_58_File011.wav
P02,29,File025,NJ1,zh,V,17,117,ž,1847,0 4,z,NJ1_zhV_17_File025.wav
P02,68,File020,NJ5,sh,V,18,171,š,2109,0 3,s,NJ5_shV_18_File020.wav
P02,97,File016,NJ9,s,V,8,241,s,2147,0 1,s,NJ9_sV_8_File016.wav
P02,106,File008,NJ9,zh,V,100,118,ž,2044,0 4,z,NJ9_zhV_100_File008.wav
P02,78,File013,NJ5,zh,V,7,140,ž,1723,0 4,z,NJ5_zhV_7_File013.wav
P02,96,File045,NJ9,s,V,5,212,s,1674,0 1,s,NJ9_sV_5_File045.wav
P02,99,File043,NJ9,sh,V,13,163,š,2009,0 3,s,NJ9_shV_13_File043.wav
P02,7,File022,NJ1,s,V,12,255,s,2009,0 1,s,NJ1_sV_12_File022.wav
P02,33,File030,NJ11,s,C,9,112,s,1754,0 1,s,NJ11_sC_9_File030.wav
P02,48,File036,NJ11,zh,V,29,71,š,1831,0 3,s,NJ11_zhV_29_File036.wav
P02,47,File034,NJ11,zh,C,100,94,ž,2511,0 4,z,NJ11_zhC_100_File034.wav
P02,90,File022,NJ8,z,C,100,112,z,1740,0 2,z,NJ8_zC_100_File022.wav
P02,62,File012,NJ5,s,V,17,182,s,2189,0 1,s,NJ5_sV_17_File012.wav
P02,34,File007,NJ11,s,C,40,96,s,1658,0 1,s,NJ11_sC_40_File007.wav
P02,74,File004,NJ5,z,V,76,167,z,1852,0 2,z,NJ5_zV_76_File004.wav
P02,86,File016,NJ8,sh,C,0,147,š,1930,0 3,s,NJ8_shC_0_File016.wav
P02,76,File025,NJ5,zh,C,27,145,ž,1501,0 4,z,NJ5_zhC_27_File025.wav
P02,43,File023,NJ11,z,C,30,99,s,2485,0 1,s,NJ11_zC_30_File023.wav
P02,107,File003,NJ9,zh,V,29,146,ž,1694,0 4,z,NJ9_zhV_29_File003.wav
P02,6,File016,NJ1,s,C,60,151,s,1767,0 1,s,NJ1_sC_60_File016.wav
P02,69,File032,NJ5,z,C,100,119,z,2019,0 2,z,NJ5_zC_100_File032.wav
P02,44,File034,NJ11,z,C,60,58,s,1783,0 1,s,NJ11_zC_60_File034.wav
P02,5,File006,NJ1,s,C,13,247,s,1648,0 1,s,NJ1_sC_13_File006.wav
