participant,itemNr,itemID,speaker,orig,CV,voicing,duration,answer,time,history,answer_batch,filename
P26,90,File022,NJ8,z,C,100,112,z,758,0 2,z,NJ8_zC_100_File022.wav
P26,8,File005,NJ1,s,V,47,197,s,9600,0 1,s,NJ1_sV_47_File005.wav
P26,87,File017,NJ8,sh,C,29,77,s,1775,0 1,s,NJ8_shC_29_File017.wav
P26,81,File017,NJ8,s,C,0,72,z,1270,0 2,z,NJ8_sC_0_File017.wav
P26,92,File022,NJ8,zh,C,100,140,ž,3573,0 0 4,z,NJ8_zhC_100_File022.wav
P26,22,File036,NJ1,z,V,8,127,s,1301,0 1,s,NJ1_zV_8_File036.wav
P26,54,File010,NJ2,z,C,100,93,z,5194,0 0 2,z,NJ2_zC_100_File010.wav
P26,28,File025,NJ1,zh,V,8,117,š,872,0 3,s,NJ1_zhV_8_File025.wav
P26,72,File009,NJ5,z,C,89,174,z,1088,0 2,z,NJ5_zC_89_File009.wav
P26,29,File025,NJ1,zh,V,17,117,š,1009,0 3,s,NJ1_zhV_17_File025.wav
P26,61,File015,NJ5,s,V,13,163,s,942,0 1,s,NJ5_sV_13_File015.wav
P26,59,File006,NJ5,s,C,0,173,s,1540,0 1,s,NJ5_sC_0_File006.wav
P26,21,File019,NJ1,z,V,56,92,z,1165,0 2,z,NJ1_zV_56_File019.wav
P26,94,File025,NJ8,zh,V,62,134,ž,866,0 4,z,NJ8_zhV_62_File025.wav
P26,30,File013,NJ1,zh,V,33,148,š,676,0 3,s,NJ1_zhV_33_File013.wav
P26,43,File023,NJ11,z,C,30,99,š,911,0 3,s,NJ11_zC_30_File023.wav
P26,85,File023,NJ8,s,V,28,182,š,1542,0 3,s,NJ8_sV_28_File023.wav
P26,9,File038,NJ1,sh,C,0,181,š,1067,0 3,s,NJ1_shC_0_File038.wav
P26,51,File007,NJ2,s,C,7,142,š,1805,0 3,s,NJ2_sC_7_File007.wav
P26,32,File006,NJ11,s,C,0,140,s,2307,0 1,s,NJ11_sC_0_File006.wav
P26,17,File020,NJ1,sh,V,42,186,š,799,0 3,s,NJ1_shV_42_File020.wav
P26,89,File043,NJ8,sh,V,33,205,ž,694,0 4,z,NJ8_shV_33_File043.wav
P26,65,File004,NJ5,sh,C,7,283,š,769,0 3,s,NJ5_shC_7_File004.wav
P26,73,File009,NJ5,z,V,57,213,z,986,0 2,z,NJ5_zV_57_File009.wav
P26,36,File035,NJ11,s,V,33,148,s,825,0 1,s,NJ11_sV_33_File035.wav
P26,27,File012,NJ1,zh,C,50,123,ž,942,0 4,z,NJ1_zhC_50_File012.wav
P26,80,File024,NJ5,zh,V,95,133,ž,937,0 4,z,NJ5_zhV_95_File024.wav
P26,47,File034,NJ11,zh,C,100,94,ž,890,0 4,z,NJ11_zhC_100_File034.wav
P26,91,File008,NJ8,z,V,60,114,z,796,0 2,z,NJ8_zV_60_File008.wav
P26,19,File020,NJ1,z,C,25,119,s,801,0 1,s,NJ1_zC_25_File020.wav
P26,50,File027,NJ2,s,C,6,178,š,551,0 3,s,NJ2_sC_6_File027.wav
P26,37,File018,NJ11,sh,C,0,102,ž,1160,0 4,z,NJ11_shC_0_File018.wav
P26,82,File007,NJ8,s,C,15,131,s,1986,0 1,s,NJ8_sC_15_File007.wav
P26,58,File008,NJ2,z,V,84,167,z,682,0 2,z,NJ2_zV_84_File008.wav
P26,11,File016,NJ1,sh,C,15,200,š,948,0 3,s,NJ1_shC_15_File016.wav
P26,67,File031,NJ5,sh,V,9,224,š,770,0 3,s,NJ5_shV_9_File031.wav
P26,40,File038,NJ11,sh,C,68,183,ž,1448,0 4,z,NJ11_shC_68_File038.wav
P26,83,File038,NJ8,s,C,33,98,z,1076,0 2,z,NJ8_sC_33_File038.wav
P26,71,File011,NJ5,z,C,58,118,z,749,0 2,z,NJ5_zC_58_File011.wav
P26,60,File016,NJ5,s,C,8,127,s,729,0 1,s,NJ5_sC_8_File016.wav
P26,88,File033,NJ8,sh,V,11,172,š,884,0 3,s,NJ8_shV_11_File033.wav
P26,78,File013,NJ5,zh,V,7,140,ž,859,0 4,z,NJ5_zhV_7_File013.wav
P26,70,File010,NJ5,z,C,27,142,z,875,0 2,z,NJ5_zC_27_File010.wav
P26,26,File022,NJ1,zh,C,23,136,š,678,0 3,s,NJ1_zhC_23_File022.wav
P26,4,File029,NJ1,s,C,0,173,s,761,0 1,s,NJ1_sC_0_File029.wav
P26,45,File044,NJ11,z,C,88,75,z,2591,0 2,z,NJ11_zC_88_File044.wav
P26,35,File005,NJ11,s,V,7,151,s,3334,0 0 1,s,NJ11_sV_7_File005.wav
P26,5,File006,NJ1,s,C,13,247,s,839,0 1,s,NJ1_sC_13_File006.wav
P26,44,File034,NJ11,z,C,60,58,z,4146,0 0 2,z,NJ11_zC_60_File034.wav
P26,46,File009,NJ11,z,V,92,124,z,836,0 2,z,NJ11_zV_92_File009.wav
P26,106,File008,NJ9,zh,V,100,118,ž,860,0 4,z,NJ9_zhV_100_File008.wav
P26,6,File016,NJ1,s,C,60,151,s,914,0 1,s,NJ1_sC_60_File016.wav
