participant,itemNr,itemID,speaker,orig,CV,voicing,duration,answer,time,history,answer_batch,filename
P04,89,File043,NJ8,sh,V,33,205,š,2421,0 3,s,NJ8_shV_33_File043.wav
P04,81,File017,NJ8,s,C,0,72,z,2503,0 2,z,NJ8_sC_0_File017.wav
P04,78,File013,NJ5,zh,V,7,140,ž,2738,0 4,z,NJ5_zhV_7_File013.wav
P04,20,File031,NJ1,z,C,27,117,s,3027,0 1,s,NJ1_zC_27_File031.wav
P04,17,File020,NJ1,sh,V,42,186,š,3226,0 3,s,NJ1_shV_42_File020.wav
P04,86,File016,NJ8,sh,C,0,147,š,2384,0 3,s,NJ8_shC_0_File016.wav
P04,16,File011,NJ1,sh,V,26,227,š,2488,0 3,s,NJ1_shV_26_File011.wav
P04,54,File010,NJ2,z,C,100,93,z,2436,0 2,z,NJ2_zC_100_File010.wav
P04,98,File017,NJ9,sh,C,0,149,s,2926,0 1,s,NJ9_shC_0_File017.wav
P04,22,File036,NJ1,z,V,8,127,s,2828,0 1,s,NJ1_zV_8_File036.wav
P04,36,File035,NJ11,s,V,33,148,s,2811,0 1,s,NJ11_sV_33_File035.wav
P04,85,File023,NJ8,s,V,28,182,š,4224,0 3,s,NJ8_sV_28_File023.wav
P04,6,File016,NJ1,s,C,60,151,s,2607,0 1,s,NJ1_sC_60_File016.wav
P04,76,File025,NJ5,zh,C,27,145,ž,2404,0 4,z,NJ5_zhC_27_File025.wav
P04,47,File034,NJ11,zh,C,100,94,ž,2517,0 4,z,NJ11_zhC_100_File034.wav
P04,34,File007,NJ11,s,C,40,96,s,2863,0 1,s,NJ11_sC_40_File007.wav
P04,65,File004,NJ5,sh,C,7,283,š,2425,0 3,s,NJ5_shC_7_File004.wav
P04,8,File005,NJ1,s,V,47,197,s,3065,0 1,s,NJ1_sV_47_File005.wav
P04,97,File016,NJ9,s,V,8,241,s,3618,0 1,s,NJ9_sV_8_File016.wav
P04,10,File004,NJ1,sh,C,10,207,š,2111,0 3,s,NJ1_shC_10_File004.wav
P04,83,File038,NJ8,s,C,33,98,s,2636,0 1,s,NJ8_sC_33_File038.wav
P04,84,File035,NJ8,s,V,19,212,s,3208,0 1,s,NJ8_sV_19_File035.wav
P04,101,File043,NJ9,z,C,36,115,z,2291,0 2,z,NJ9_zC_36_File043.wav
P04,23,File004,NJ1,zh,C,0,126,ž,2910,0 4,z,NJ1_zhC_0_File004.wav
P04,70,File010,NJ5,z,C,27,142,z,3779,0 2,z,NJ5_zC_27_File010.wav
P04,49,File006,NJ2,s,C,0,188,s,2561,0 1,s,NJ2_sC_0_File006.wav
P04,104,File044,NJ9,zh,C,20,95,š,3462,0 3,s,NJ9_zhC_20_File044.wav
P04,80,File024,NJ5,zh,V,95,133,z,6937,0 2,z,NJ5_zhV_95_File024.wav
P04,52,File026,NJ2,s,V,5,200,š,3440,0 3,s,NJ2_sV_5_File026.wav
P04,55,File042,NJ2,z,C,11,179,s,3068,0 1,s,NJ2_zC_11_File042.wav
P04,4,File029,NJ1,s,C,0,173,s,2543,0 1,s,NJ1_sC_0_File029.wav
P04,50,File027,NJ2,s,C,6,178,š,6636,0 0 3,s,NJ2_sC_6_File027.wav
P04,9,File038,NJ1,sh,C,0,181,š,2394,0 3,s,NJ1_shC_0_File038.wav
P04,18,File042,NJ1,z,C,100,88,z,3169,0 2,z,NJ1_zC_100_File042.wav
P04,21,File019,NJ1,z,V,56,92,s,3716,0 1,s,NJ1_zV_56_File019.wav
P04,74,File004,NJ5,z,V,76,167,z,2486,0 2,z,NJ5_zV_76_File004.wav
P04,48,File036,NJ11,zh,V,29,71,ž,2985,0 4,z,NJ11_zhV_29_File036.wav
P04,68,File020,NJ5,sh,V,18,171,š,3451,0 3,s,NJ5_shV_18_File020.wav
P04,103,File004,NJ9,z,V,33,124,z,2559,0 2,z,NJ9_zV_33_File004.wav
P04,94,File025,NJ8,zh,V,62,134,z,2357,0 2,z,NJ8_zhV_62_File025.wav
P04,15,File029,NJ1,sh,V,17,186,š,2171,0 3,s,NJ1_shV_17_File029.wav
P04,90,File022,NJ8,z,C,100,112,z,2528,0 2,z,NJ8_zC_100_File022.wav
P04,107,File003,NJ9,zh,V,29,146,ž,3107,0 4,z,NJ9_zhV_29_File003.wav
P04,72,File009,NJ5,z,C,89,174,z,2344,0 2,z,NJ5_zC_89_File009.wav
P04,27,File012,NJ1,zh,C,50,123,ž,3148,0 4,z,NJ1_zhC_50_File012.wav
P04,7,File022,NJ1,s,V,12,255,s,2213,0 1,s,NJ1_sV_12_File022.wav
P04,67,File031,NJ5,sh,V,9,224,š,1948,0 3,s,NJ5_shV_9_File031.wav
P04,39,File027,NJ11,sh,C,15,131,š,2493,0 3,s,NJ11_shC_15_File027.wav
P04,75,File021,NJ5,zh,C,100,107,ž,2843,0 4,z,NJ5_zhC_100_File021.wav
P04,88,File033,NJ8,sh,V,11,172,š,2301,0 3,s,NJ8_shV_11_File033.wav
P04,87,File017,NJ8,sh,C,29,77,s,2817,0 1,s,NJ8_shC_29_File017.wav
P04,69,File032,NJ5,z,C,100,119,z,2318,0 2,z,NJ5_zC_100_File032.wav
P04,77,File004,NJ5,zh,C,31,161,ž,3100,0 4,z,NJ5_zhC_31_File004.wav
P04,29,File025,NJ1,zh,V,17,117,š,2926,0 3,s,NJ1_zhV_17_File025.wav
P04,64,File035,NJ5,sh,C,5,211,š,2274,0 3,s,NJ5_shC_5_File035.wav
P04,32,File006,NJ11,s,C,0,140,s,2722,0 1,s,NJ11_sC_0_File006.wav
P04,73,File009,NJ5,z,V,57,213,z,2161,0 2,z,NJ5_zV_57_File009.wav
P04,26,File022,NJ1,zh,C,23,136,š,1998,0 3,s,NJ1_zhC_23_File022.wav
P04,58,File008,NJ2,z,V,84,167,z,1881,0 2,z,NJ2_zV_84_File008.wav
P04,19,File020,NJ1,z,C,25,119,s,2840,0 1,s,NJ1_zC_25_File020.wav
P04,63,File015,NJ5,sh,C,0,97,š,2416,0 3,s,NJ5_shC_0_File015.wav
P04,71,File011,NJ5,z,C,58,118,z,2418,0 2,z,NJ5_zC_58_File011.wav
P04,61,File015,NJ5,s,V,13,163,s,2610,0 1,s,NJ5_sV_13_File015.wav
P04,33,File030,NJ11,s,C,9,112,s,2319,0 1,s,NJ11_sC_9_File030.wav
P04,66,File017,NJ5,sh,V,5,188,š,2147,0 3,s,NJ5_shV_5_File017.wav
P04,51,File007,NJ2,s,C,7,142,s,3304,0 1,s,NJ2_sC_7_File007.wav
P04,14,File033,NJ1,sh,V,8,251,š,2105,0 3,s,NJ1_shV_8_File033.wav
P04,35,File005,NJ11,s,V,7,151,z,9815,0 0 2,z,NJ11_sV_7_File005.wav
P04,95,File035,NJ8,zh,V,92,121,ž,2985,0 4,z,NJ8_zhV_92_File035.wav
P04,37,File018,NJ11,sh,C,0,102,š,2498,0 3,s,NJ11_shC_0_File018.wav
P04,106,File008,NJ9,zh,V,100,118,z,3453,0 2,z,NJ9_zhV_100_File008.wav
P04,38,File006,NJ11,sh,C,7,135,š,2602,0 3,s,NJ11_shC_7_File006.wav
P04,44,File034,NJ11,z,C,60,58,s,3061,0 1,s,NJ11_zC_60_File034.wav
P04,11,File016,NJ1,sh,C,15,200,š,2211,0 3,s,NJ1_shC_15_File016.wav
P04,12,File006,NJ1,sh,C,20,204,š,2117,0 3,s,NJ1_shC_20_File006.wav
P04,92,File022,NJ8,zh,C,100,140,z,4394,0 2,z,NJ8_zhC_100_File022.wav
P04,43,File023,NJ11,z,C,30,99,s,2620,0 1,s,NJ11_zC_30_File023.wav
P04,30,File013,NJ1,zh,V,33,148,š,2686,0 3,s,NJ1_zhV_33_File013.wav
P04,100,File020,NJ9,z,C,100,108,z,2221,0 2,z,NJ9_zC_100_File020.wav
