participant,itemNr,itemID,speaker,orig,CV,voicing,duration,answer,time,history,answer_batch,filename
P13,84,File035,NJ8,s,V,19,212,s,1423,0 1,s,NJ8_sV_19_File035.wav
P13,32,File006,NJ11,s,C,0,140,s,871,0 1,s,NJ11_sC_0_File006.wav
P13,41,File033,NJ11,sh,V,6,159,š,4949,0 1 0 3,s,NJ11_shV_6_File033.wav
P13,88,File033,NJ8,sh,V,11,172,š,7539,0 0 3,s,NJ8_shV_11_File033.wav
P13,35,File005,NJ11,s,V,7,151,s,1606,0 1,s,NJ11_sV_7_File005.wav
P13,36,File035,NJ11,s,V,33,148,s,1351,0 1,s,NJ11_sV_33_File035.wav
P13,16,File011,NJ1,sh,V,26,227,š,1127,0 3,s,NJ1_shV_26_File011.wav
P13,97,File016,NJ9,s,V,8,241,s,1266,0 1,s,NJ9_sV_8_File016.wav
P13,93,File035,NJ8,zh,V,19,161,š,11237,0 0 3,s,NJ8_zhV_19_File035.wav
P13,102,File030,NJ9,z,V,22,96,s,1834,0 1,s,NJ9_zV_22_File030.wav
P13,15,File029,NJ1,sh,V,17,186,š,1587,0 3,s,NJ1_shV_17_File029.wav
P13,57,File025,NJ2,z,V,47,190,z,3856,0 0 2,z,NJ2_zV_47_File025.wav
P13,100,File020,NJ9,z,C,100,108,z,1438,0 2,z,NJ9_zC_100_File020.wav
P13,98,File017,NJ9,sh,C,0,149,s,1574,0 1,s,NJ9_shC_0_File017.wav
P13,48,File036,NJ11,zh,V,29,71,š,1099,0 3,s,NJ11_zhV_29_File036.wav
P13,95,File035,NJ8,zh,V,92,121,ž,4893,0 0 4,z,NJ8_zhV_92_File035.wav
P13,39,File027,NJ11,sh,C,15,131,š,1338,0 3,s,NJ11_shC_15_File027.wav
P13,91,File008,NJ8,z,V,60,114,s,1124,0 1,s,NJ8_zV_60_File008.wav
P13,8,File005,NJ1,s,V,47,197,s,1375,0 1,s,NJ1_sV_47_File005.wav
P13,47,File034,NJ11,zh,C,100,94,ž,3838,0 0 4,z,NJ11_zhC_100_File034.wav
P13,105,File022,NJ9,zh,C,62,124,š,4186,0 0 3,s,NJ9_zhC_62_File022.wav
P13,17,File020,NJ1,sh,V,42,186,š,1137,0 3,s,NJ1_shV_42_File020.wav
P13,56,File021,NJ2,z,C,69,160,z,1272,0 2,z,NJ2_zC_69_File021.wav
P13,60,File016,NJ5,s,C,8,127,s,8421,0 0 1,s,NJ5_sC_8_File016.wav
P13,50,File027,NJ2,s,C,6,178,s,3834,0 0 1,s,NJ2_sC_6_File027.wav
P13,53,File012,NJ2,s,V,27,216,s,1113,0 1,s,NJ2_sV_27_File012.wav
