participant,itemNr,itemID,speaker,orig,CV,voicing,duration,answer,time,history,answer_batch,filename
P18,75,File021,NJ5,zh,C,100,107,ž,4666,0 0 4,z,NJ5_zhC_100_File021.wav
P18,6,File016,NJ1,s,C,60,151,s,1474,0 1,s,NJ1_sC_60_File016.wav
P18,86,File016,NJ8,sh,C,0,147,š,1371,0 3,s,NJ8_shC_0_File016.wav
P18,8,File005,NJ1,s,V,47,197,z,1423,0 1 2,z,NJ1_sV_47_File005.wav
P18,68,File020,NJ5,sh,V,18,171,š,5445,0 0 3,s,NJ5_shV_18_File020.wav
P18,14,File033,NJ1,sh,V,8,251,š,4834,0 0 3,s,NJ1_shV_8_File033.wav
P18,18,File042,NJ1,z,C,100,88,z,4595,0 0 2,z,NJ1_zC_100_File042.wav
P18,36,File035,NJ11,s,V,33,148,s,1221,0 1,s,NJ11_sV_33_File035.wav
P18,92,File022,NJ8,zh,C,100,140,ž,6029,0 0 2 4,z,NJ8_zhC_100_File022.wav
P18,37,File018,NJ11,sh,C,0,102,š,784,0 3,s,NJ11_shC_0_File018.wav
P18,45,File044,NJ11,z,C,88,75,z,3339,0 0 2,z,NJ11_zC_88_File044.wav
P18,7,File022,NJ1,s,V,12,255,s,1001,0 1,s,NJ1_sV_12_File022.wav
P18,79,File034,NJ5,zh,V,55,112,ž,2833,0 0 4,z,NJ5_zhV_55_File034.wav
P18,60,File016,NJ5,s,C,8,127,s,1241,0 1,s,NJ5_sC_8_File016.wav
P18,61,File015,NJ5,s,V,13,163,z,3203,0 0 2,z,NJ5_sV_13_File015.wav
P18,50,File027,NJ2,s,C,6,178,s,4075,0 0 1,s,NJ2_sC_6_File027.wav
P18,80,File024,NJ5,zh,V,95,133,ž,2877,0 0 4,z,NJ5_zhV_95_File024.wav
P18,107,File003,NJ9,zh,V,29,146,š,3153,0 0 3,s,NJ9_zhV_29_File003.wav
P18,51,File007,NJ2,s,C,7,142,s,1945,0 1,s,NJ2_sC_7_File007.wav
P18,71,File011,NJ5,z,C,58,118,z,974,0 2,z,NJ5_zC_58_File011.wav
P18,106,File008,NJ9,zh,V,100,118,ž,1568,0 4,z,NJ9_zhV_100_File008.wav
P18,76,File025,NJ5,zh,C,27,145,š,4930,0 0 3,s,NJ5_zhC_27_File025.wav
P18,81,File017,NJ8,s,C,0,72,s,3926,0 0 1,s,NJ8_sC_0_File017.wav
P18,54,File010,NJ2,z,C,100,93,z,5612,0 0 2,z,NJ2_zC_100_File010.wav
P18,58,File008,NJ2,z,V,84,167,z,945,0 2,z,NJ2_zV_84_File008.wav
P18,48,File036,NJ11,zh,V,29,71,ž,2883,0 3 4,z,NJ11_zhV_29_File036.wav
P18,96,File045,NJ9,s,V,5,212,s,1203,0 1,s,NJ9_sV_5_File045.wav
P18,21,File019,NJ1,z,V,56,92,š,3251,0 4 3,s,NJ1_zV_56_File019.wav
P18,43,File023,NJ11,z,C,30,99,s,1099,0 1,s,NJ11_zC_30_File023.wav
P18,24,File044,NJ1,zh,C,8,129,ž,1277,0 4,z,NJ1_zhC_8_File044.wav
P18,4,File029,NJ1,s,C,0,173,z,7845,0 0 2,z,NJ1_sC_0_File029.wav
P18,98,File017,NJ9,sh,C,0,149,š,4903,0 3 0,s,NJ9_shC_0_File017.wav
P18,89,File043,NJ8,sh,V,33,205,š,6016,0 0 4 3,s,NJ8_shV_33_File043.wav
P18,90,File022,NJ8,z,C,100,112,z,906,0 2,z,NJ8_zC_100_File022.wav
P18,40,File038,NJ11,sh,C,68,183,š,933,0 3,s,NJ11_shC_68_File038.wav
P18,57,File025,NJ2,z,V,47,190,z,4743,0 0 2,z,NJ2_zV_47_File025.wav
P18,64,File035,NJ5,sh,C,5,211,š,1653,0 3,s,NJ5_shC_5_File035.wav
P18,82,File007,NJ8,s,C,15,131,s,1421,0 1,s,NJ8_sC_15_File007.wav
P18,93,File035,NJ8,zh,V,19,161,ž,916,0 4,z,NJ8_zhV_19_File035.wav
P18,95,File035,NJ8,zh,V,92,121,ž,1146,0 4,z,NJ8_zhV_92_File035.wav
P18,20,File031,NJ1,z,C,27,117,s,4365,0 0 1,s,NJ1_zC_27_File031.wav
P18,83,File038,NJ8,s,C,33,98,z,4744,0 0 2,z,NJ8_sC_33_File038.wav
P18,66,File017,NJ5,sh,V,5,188,š,720,0 3,s,NJ5_shV_5_File017.wav
P18,94,File025,NJ8,zh,V,62,134,ž,4143,0 0 4,z,NJ8_zhV_62_File025.wav
P18,16,File011,NJ1,sh,V,26,227,š,2869,0 0 3,s,NJ1_shV_26_File011.wav
P18,27,File012,NJ1,zh,C,50,123,ž,2893,0 0 4,z,NJ1_zhC_50_File012.wav
P18,22,File036,NJ1,z,V,8,127,s,5346,0 0 1,s,NJ1_zV_8_File036.wav
P18,85,File023,NJ8,s,V,28,182,ž,3614,0 0 4,z,NJ8_sV_28_File023.wav
P18,102,File030,NJ9,z,V,22,96,ž,4550,0 0 4,z,NJ9_zV_22_File030.wav
P18,25,File033,NJ1,zh,C,14,141,š,1319,0 3,s,NJ1_zhC_14_File033.wav
P18,39,File027,NJ11,sh,C,15,131,š,1957,0 3,s,NJ11_shC_15_File027.wav
P18,5,File006,NJ1,s,C,13,247,z,4551,0 0 2,z,NJ1_sC_13_File006.wav
P18,91,File008,NJ8,z,V,60,114,z,6622,0 0 2,z,NJ8_zV_60_File008.wav
P18,77,File004,NJ5,zh,C,31,161,ž,3078,0 0 4,z,NJ5_zhC_31_File004.wav
P18,74,File004,NJ5,z,V,76,167,z,804,0 2,z,NJ5_zV_76_File004.wav
P18,11,File016,NJ1,sh,C,15,200,š,742,0 3,s,NJ1_shC_15_File016.wav
P18,15,File029,NJ1,sh,V,17,186,š,1007,0 3,s,NJ1_shV_17_File029.wav
P18,105,File022,NJ9,zh,C,62,124,ž,2127,0 4,z,NJ9_zhC_62_File022.wav
P18,17,File020,NJ1,sh,V,42,186,š,1103,0 3,s,NJ1_shV_42_File020.wav
P18,32,File006,NJ11,s,C,0,140,s,4691,0 0 1,s,NJ11_sC_0_File006.wav
P18,13,File015,NJ1,sh,C,28,291,š,945,0 3,s,NJ1_shC_28_File015.wav
P18,49,File006,NJ2,s,C,0,188,s,998,0 1,s,NJ2_sC_0_File006.wav
P18,44,File034,NJ11,z,C,60,58,z,3030,0 0 2,z,NJ11_zC_60_File034.wav
P18,30,File013,NJ1,zh,V,33,148,ž,1006,0 4,z,NJ1_zhV_33_File013.wav
P18,19,File020,NJ1,z,C,25,119,s,4468,0 0 1,s,NJ1_zC_25_File020.wav
P18,78,File013,NJ5,zh,V,7,140,ž,3295,0 0 4,z,NJ5_zhV_7_File013.wav
P18,104,File044,NJ9,zh,C,20,95,š,3687,0 0 3,s,NJ9_zhC_20_File044.wav
P18,73,File009,NJ5,z,V,57,213,z,2777,0 0 2,z,NJ5_zV_57_File009.wav
P18,100,File020,NJ9,z,C,100,108,z,2740,0 0 2,z,NJ9_zC_100_File020.wav
P18,69,File032,NJ5,z,C,100,119,z,994,0 2,z,NJ5_zC_100_File032.wav
