participant,itemNr,itemID,speaker,orig,CV,voicing,duration,answer,time,history,answer_batch,filename
P12,94,File025,NJ8,zh,V,62,134,z,1714,0 2,z,NJ8_zhV_62_File025.wav
P12,32,File006,NJ11,s,C,0,140,s,1486,0 1,s,NJ11_sC_0_File006.wav
P12,25,File033,NJ1,zh,C,14,141,š,1277,0 3,s,NJ1_zhC_14_File033.wav
P12,69,File032,NJ5,z,C,100,119,z,2168,0 2,z,NJ5_zC_100_File032.wav
P12,20,File031,NJ1,z,C,27,117,s,1877,0 1,s,NJ1_zC_27_File031.wav
P12,41,File033,NJ11,sh,V,6,159,š,1444,0 3,s,NJ11_shV_6_File033.wav
P12,40,File038,NJ11,sh,C,68,183,š,1057,0 3,s,NJ11_shC_68_File038.wav
P12,91,File008,NJ8,z,V,60,114,z,1445,0 2,z,NJ8_zV_60_File008.wav
P12,98,File017,NJ9,sh,C,0,149,š,1504,0 3,s,NJ9_shC_0_File017.wav
P12,6,File016,NJ1,s,C,60,151,s,1422,0 1,s,NJ1_sC_60_File016.wav
P12,17,File020,NJ1,sh,V,42,186,š,1051,0 3,s,NJ1_shV_42_File020.wav
P12,61,File015,NJ5,s,V,13,163,s,1447,0 1,s,NJ5_sV_13_File015.wav
P12,103,File004,NJ9,z,V,33,124,z,1592,0 2,z,NJ9_zV_33_File004.wav
P12,81,File017,NJ8,s,C,0,72,z,2426,0 2,z,NJ8_sC_0_File017.wav
P12,95,File035,NJ8,zh,V,92,121,ž,1771,0 4,z,NJ8_zhV_92_File035.wav
P12,4,File029,NJ1,s,C,0,173,s,1852,0 1,s,NJ1_sC_0_File029.wav
P12,43,File023,NJ11,z,C,30,99,s,2110,0 1,s,NJ11_zC_30_File023.wav
P12,35,File005,NJ11,s,V,7,151,s,9901,0 1,s,NJ11_sV_7_File005.wav
P12,106,File008,NJ9,zh,V,100,118,ž,1876,0 4,z,NJ9_zhV_100_File008.wav
P12,55,File042,NJ2,z,C,11,179,s,1522,0 1,s,NJ2_zC_11_File042.wav
P12,101,File043,NJ9,z,C,36,115,z,2525,0 2,z,NJ9_zC_36_File043.wav
P12,48,File036,NJ11,zh,V,29,71,š,1399,0 3,s,NJ11_zhV_29_File036.wav
P12,12,File006,NJ1,sh,C,20,204,š,1700,0 3,s,NJ1_shC_20_File006.wav
P12,76,File025,NJ5,zh,C,27,145,ž,1593,0 4,z,NJ5_zhC_27_File025.wav
P12,54,File010,NJ2,z,C,100,93,z,1829,0 2,z,NJ2_zC_100_File010.wav
P12,37,File018,NJ11,sh,C,0,102,š,1602,0 3,s,NJ11_shC_0_File018.wav
P12,85,File023,NJ8,s,V,28,182,š,1829,0 3,s,NJ8_sV_28_File023.wav
P12,87,File017,NJ8,sh,C,29,77,s,2768,0 1,s,NJ8_shC_29_File017.wav
P12,10,File004,NJ1,sh,C,10,207,š,1345,0 3,s,NJ1_shC_10_File004.wav
P12,21,File019,NJ1,z,V,56,92,s,1544,0 1,s,NJ1_zV_56_File019.wav
P12,68,File020,NJ5,sh,V,18,171,š,1204,0 3,s,NJ5_shV_18_File020.wav
P12,78,File013,NJ5,zh,V,7,140,ž,1985,0 4,z,NJ5_zhV_7_File013.wav
P12,36,File035,NJ11,s,V,33,148,s,2050,0 1,s,NJ11_sV_33_File035.wav
P12,31,File013,NJ1,zh,V,58,120,š,1370,0 3,s,NJ1_zhV_58_File013.wav
P12,73,File009,NJ5,z,V,57,213,z,1122,0 2,z,NJ5_zV_57_File009.wav
P12,89,File043,NJ8,sh,V,33,205,š,1057,0 3,s,NJ8_shV_33_File043.wav
P12,64,File035,NJ5,sh,C,5,211,š,1147,0 3,s,NJ5_shC_5_File035.wav
P12,74,File004,NJ5,z,V,76,167,z,1373,0 2,z,NJ5_zV_76_File004.wav
P12,99,File043,NJ9,sh,V,13,163,š,1163,0 3,s,NJ9_shV_13_File043.wav
P12,39,File027,NJ11,sh,C,15,131,š,1484,0 3,s,NJ11_shC_15_File027.wav
P12,42,File034,NJ11,sh,V,25,163,š,1231,0 3,s,NJ11_shV_25_File034.wav
P12,79,File034,NJ5,zh,V,55,112,ž,1876,0 4,z,NJ5_zhV_55_File034.wav
P12,53,File012,NJ2,s,V,27,216,s,1638,0 1,s,NJ2_sV_27_File012.wav
P12,26,File022,NJ1,zh,C,23,136,š,1884,0 3,s,NJ1_zhC_23_File022.wav
P12,92,File022,NJ8,zh,C,100,140,ž,1745,0 4,z,NJ8_zhC_100_File022.wav
P12,52,File026,NJ2,s,V,5,200,š,2284,0 3,s,NJ2_sV_5_File026.wav
P12,29,File025,NJ1,zh,V,17,117,š,1511,0 3,s,NJ1_zhV_17_File025.wav
P12,105,File022,NJ9,zh,C,62,124,š,7743,0 0 3,s,NJ9_zhC_62_File022.wav
P12,102,File030,NJ9,z,V,22,96,s,1895,0 1,s,NJ9_zV_22_File030.wav
P12,47,File034,NJ11,zh,C,100,94,ž,1884,0 4,z,NJ11_zhC_100_File034.wav
P12,45,File044,NJ11,z,C,88,75,z,1329,0 2,z,NJ11_zC_88_File044.wav
P12,82,File007,NJ8,s,C,15,131,s,1516,0 1,s,NJ8_sC_15_File007.wav
P12,15,File029,NJ1,sh,V,17,186,š,1665,0 3,s,NJ1_shV_17_File029.wav
P12,97,File016,NJ9,s,V,8,241,s,1262,0 1,s,NJ9_sV_8_File016.wav
P12,65,File004,NJ5,sh,C,7,283,š,1212,0 3,s,NJ5_shC_7_File004.wav
P12,59,File006,NJ5,s,C,0,173,s,1652,0 1,s,NJ5_sC_0_File006.wav
P12,93,File035,NJ8,zh,V,19,161,š,1136,0 3,s,NJ8_zhV_19_File035.wav
P12,44,File034,NJ11,z,C,60,58,s,1458,0 1,s,NJ11_zC_60_File034.wav
P12,28,File025,NJ1,zh,V,8,117,š,1230,0 3,s,NJ1_zhV_8_File025.wav
P12,5,File006,NJ1,s,C,13,247,s,1925,0 1,s,NJ1_sC_13_File006.wav
P12,72,File009,NJ5,z,C,89,174,z,1373,0 2,z,NJ5_zC_89_File009.wav
P12,90,File022,NJ8,z,C,100,112,z,3437,0 2,z,NJ8_zC_100_File022.wav
P12,50,File027,NJ2,s,C,6,178,š,1455,0 3,s,NJ2_sC_6_File027.wav
P12,100,File020,NJ9,z,C,100,108,z,1714,0 2,z,NJ9_zC_100_File020.wav
P12,67,File031,NJ5,sh,V,9,224,š,1174,0 3,s,NJ5_shV_9_File031.wav
P12,24,File044,NJ1,zh,C,8,129,š,2067,0 3,s,NJ1_zhC_8_File044.wav
