participant,itemNr,itemID,speaker,orig,CV,voicing,duration,answer,time,history,answer_batch,filename
P10,32,File006,NJ11,s,C,0,140,s,2316,0 1,s,NJ11_sC_0_File006.wav
P10,66,File017,NJ5,sh,V,5,188,š,2117,0 3,s,NJ5_shV_5_File017.wav
P10,80,File024,NJ5,zh,V,95,133,ž,3726,0 4,z,NJ5_zhV_95_File024.wav
P10,89,File043,NJ8,sh,V,33,205,š,1944,0 3,s,NJ8_shV_33_File043.wav
P10,53,File012,NJ2,s,V,27,216,s,1802,0 1,s,NJ2_sV_27_File012.wav
P10,61,File015,NJ5,s,V,13,163,s,1778,0 1,s,NJ5_sV_13_File015.wav
P10,37,File018,NJ11,sh,C,0,102,š,2074,0 3,s,NJ11_shC_0_File018.wav
P10,72,File009,NJ5,z,C,89,174,z,1939,0 2,z,NJ5_zC_89_File009.wav
P10,94,File025,NJ8,zh,V,62,134,z,2295,0 2,z,NJ8_zhV_62_File025.wav
P10,92,File022,NJ8,zh,C,100,140,z,1912,0 2,z,NJ8_zhC_100_File022.wav
P10,9,File038,NJ1,sh,C,0,181,š,2218,0 3,s,NJ1_shC_0_File038.wav
P10,18,File042,NJ1,z,C,100,88,z,2222,0 2,z,NJ1_zC_100_File042.wav
P10,107,File003,NJ9,zh,V,29,146,š,3042,0 3,s,NJ9_zhV_29_File003.wav
P10,87,File017,NJ8,sh,C,29,77,s,1629,0 1,s,NJ8_shC_29_File017.wav
P10,63,File015,NJ5,sh,C,0,97,š,2446,0 3,s,NJ5_shC_0_File015.wav
P10,22,File036,NJ1,z,V,8,127,s,1846,0 1,s,NJ1_zV_8_File036.wav
P10,29,File025,NJ1,zh,V,17,117,š,1971,0 3,s,NJ1_zhV_17_File025.wav
P10,77,File004,NJ5,zh,C,31,161,ž,1460,0 4,z,NJ5_zhC_31_File004.wav
P10,42,File034,NJ11,sh,V,25,163,š,1675,0 3,s,NJ11_shV_25_File034.wav
P10,17,File020,NJ1,sh,V,42,186,š,1764,0 3,s,NJ1_shV_42_File020.wav
P10,56,File021,NJ2,z,C,69,160,z,2286,0 2,z,NJ2_zC_69_File021.wav
P10,49,File006,NJ2,s,C,0,188,s,2352,0 1,s,NJ2_sC_0_File006.wav
P10,39,File027,NJ11,sh,C,15,131,š,2199,0 3,s,NJ11_shC_15_File027.wav
P10,38,File006,NJ11,sh,C,7,135,š,1602,0 3,s,NJ11_shC_7_File006.wav
P10,43,File023,NJ11,z,C,30,99,s,3459,0 1,s,NJ11_zC_30_File023.wav
P10,67,File031,NJ5,sh,V,9,224,š,1689,0 3,s,NJ5_shV_9_File031.wav
P10,28,File025,NJ1,zh,V,8,117,š,3113,0 3,s,NJ1_zhV_8_File025.wav
P10,12,File006,NJ1,sh,C,20,204,š,4961,0 3,s,NJ1_shC_20_File006.wav
P10,75,File021,NJ5,zh,C,100,107,ž,2271,0 4,z,NJ5_zhC_100_File021.wav
P10,57,File025,NJ2,z,V,47,190,z,2598,0 2,z,NJ2_zV_47_File025.wav
P10,101,File043,NJ9,z,C,36,115,s,5359,0 1 0,s,NJ9_zC_36_File043.wav
P10,54,File010,NJ2,z,C,100,93,z,1816,0 2,z,NJ2_zC_100_File010.wav
P10,84,File035,NJ8,s,V,19,212,s,1547,0 1,s,NJ8_sV_19_File035.wav
P10,15,File029,NJ1,sh,V,17,186,š,1700,0 3,s,NJ1_shV_17_File029.wav
P10,99,File043,NJ9,sh,V,13,163,š,1810,0 3,s,NJ9_shV_13_File043.wav
P10,33,File030,NJ11,s,C,9,112,s,1542,0 1,s,NJ11_sC_9_File030.wav
P10,45,File044,NJ11,z,C,88,75,z,2905,0 2,z,NJ11_zC_88_File044.wav
P10,83,File038,NJ8,s,C,33,98,s,2474,0 1,s,NJ8_sC_33_File038.wav
P10,34,File007,NJ11,s,C,40,96,s,1718,0 1,s,NJ11_sC_40_File007.wav
P10,51,File007,NJ2,s,C,7,142,s,1488,0 1,s,NJ2_sC_7_File007.wav
P10,65,File004,NJ5,sh,C,7,283,š,1873,0 3,s,NJ5_shC_7_File004.wav
P10,106,File008,NJ9,zh,V,100,118,z,2383,0 2,z,NJ9_zhV_100_File008.wav
P10,50,File027,NJ2,s,C,6,178,s,1563,0 1,s,NJ2_sC_6_File027.wav
P10,98,File017,NJ9,sh,C,0,149,š,3408,0 3,s,NJ9_shC_0_File017.wav
P10,47,File034,NJ11,zh,C,100,94,ž,1928,0 4,z,NJ11_zhC_100_File034.wav
P10,71,File011,NJ5,z,C,58,118,z,2244,0 2,z,NJ5_zC_58_File011.wav
P10,86,File016,NJ8,sh,C,0,147,š,2715,0 3,s,NJ8_shC_0_File016.wav
P10,13,File015,NJ1,sh,C,28,291,š,1483,0 3,s,NJ1_shC_28_File015.wav
P10,64,File035,NJ5,sh,C,5,211,š,2165,0 3,s,NJ5_shC_5_File035.wav
P10,96,File045,NJ9,s,V,5,212,s,1330,0 1,s,NJ9_sV_5_File045.wav
P10,11,File016,NJ1,sh,C,15,200,š,1501,0 3,s,NJ1_shC_15_File016.wav
P10,8,File005,NJ1,s,V,47,197,s,1446,0 1,s,NJ1_sV_47_File005.wav
P10,7,File022,NJ1,s,V,12,255,s,1743,0 1,s,NJ1_sV_12_File022.wav
P10,81,File017,NJ8,s,C,0,72,z,1617,0 2,z,NJ8_sC_0_File017.wav
P10,103,File004,NJ9,z,V,33,124,z,2858,0 2,z,NJ9_zV_33_File004.wav
P10,4,File029,NJ1,s,C,0,173,s,1827,0 1,s,NJ1_sC_0_File029.wav
P10,70,File010,NJ5,z,C,27,142,z,1883,0 2,z,NJ5_zC_27_File010.wav
P10,97,File016,NJ9,s,V,8,241,s,3358,0 1,s,NJ9_sV_8_File016.wav
P10,44,File034,NJ11,z,C,60,58,s,1998,0 1,s,NJ11_zC_60_File034.wav
P10,41,File033,NJ11,sh,V,6,159,š,3380,0 3,s,NJ11_shV_6_File033.wav
P10,104,File044,NJ9,zh,C,20,95,s,1804,0 1,s,NJ9_zhC_20_File044.wav
P10,16,File011,NJ1,sh,V,26,227,š,2716,0 3,s,NJ1_shV_26_File011.wav
P10,78,File013,NJ5,zh,V,7,140,ž,1958,0 4,z,NJ5_zhV_7_File013.wav
P10,26,File022,NJ1,zh,C,23,136,š,2256,0 3,s,NJ1_zhC_23_File022.wav
P10,48,File036,NJ11,zh,V,29,71,š,1726,0 3,s,NJ11_zhV_29_File036.wav
P10,59,File006,NJ5,s,C,0,173,s,1671,0 1,s,NJ5_sC_0_File006.wav
P10,55,File042,NJ2,z,C,11,179,s,1450,0 1,s,NJ2_zC_11_File042.wav
P10,6,File016,NJ1,s,C,60,151,s,1571,0 1,s,NJ1_sC_60_File016.wav
P10,100,File020,NJ9,z,C,100,108,z,2255,0 2,z,NJ9_zC_100_File020.wav
P10,76,File025,NJ5,zh,C,27,145,s,6799,0 0 1,s,NJ5_zhC_27_File025.wav
P10,5,File006,NJ1,s,C,13,247,s,1845,0 1,s,NJ1_sC_13_File006.wav
P10,88,File033,NJ8,sh,V,11,172,s,7130,0 1 0,s,NJ8_shV_11_File033.wav
P10,79,File034,NJ5,zh,V,55,112,ž,1930,0 4,z,NJ5_zhV_55_File034.wav
P10,95,File035,NJ8,zh,V,92,121,ž,2004,0 4,z,NJ8_zhV_92_File035.wav
P10,46,File009,NJ11,z,V,92,124,z,2260,0 2,z,NJ11_zV_92_File009.wav
P10,23,File004,NJ1,zh,C,0,126,ž,1899,0 4,z,NJ1_zhC_0_File004.wav
P10,31,File013,NJ1,zh,V,58,120,š,1885,0 3,s,NJ1_zhV_58_File013.wav
P10,90,File022,NJ8,z,C,100,112,z,2012,0 2,z,NJ8_zC_100_File022.wav
P10,105,File022,NJ9,zh,C,62,124,š,2030,0 3,s,NJ9_zhC_62_File022.wav
P10,35,File005,NJ11,s,V,7,151,s,1850,0 1,s,NJ11_sV_7_File005.wav
P10,69,File032,NJ5,z,C,100,119,z,1733,0 2,z,NJ5_zC_100_File032.wav
