participant,itemNr,itemID,speaker,orig,CV,voicing,duration,answer,time,history,answer_batch,filename
P22,51,File007,NJ2,s,C,7,142,s,6109,0 1,s,NJ2_sC_7_File007.wav
P22,105,File022,NJ9,zh,C,62,124,š,4396,0 3,s,NJ9_zhC_62_File022.wav
P22,39,File027,NJ11,sh,C,15,131,š,4608,0 3,s,NJ11_shC_15_File027.wav
P22,23,File004,NJ1,zh,C,0,126,ž,3737,0 4,z,NJ1_zhC_0_File004.wav
P22,58,File008,NJ2,z,V,84,167,z,3975,0 2,z,NJ2_zV_84_File008.wav
P22,27,File012,NJ1,zh,C,50,123,ž,3167,0 4,z,NJ1_zhC_50_File012.wav
P22,70,File010,NJ5,z,C,27,142,z,3919,0 2,z,NJ5_zC_27_File010.wav
P22,93,File035,NJ8,zh,V,19,161,š,4734,0 3,s,NJ8_zhV_19_File035.wav
P22,88,File033,NJ8,sh,V,11,172,š,12477,0 0 3,s,NJ8_shV_11_File033.wav
P22,16,File011,NJ1,sh,V,26,227,š,3936,0 3,s,NJ1_shV_26_File011.wav
P22,103,File004,NJ9,z,V,33,124,ž,3346,0 4,z,NJ9_zV_33_File004.wav
P22,99,File043,NJ9,sh,V,13,163,š,4160,0 3,s,NJ9_shV_13_File043.wav
P22,22,File036,NJ1,z,V,8,127,s,3572,0 1,s,NJ1_zV_8_File036.wav
P22,100,File020,NJ9,z,C,100,108,z,3736,0 2,z,NJ9_zC_100_File020.wav
P22,28,File025,NJ1,zh,V,8,117,š,4003,0 3,s,NJ1_zhV_8_File025.wav
P22,43,File023,NJ11,z,C,30,99,z,4047,0 2,z,NJ11_zC_30_File023.wav
P22,75,File021,NJ5,zh,C,100,107,ž,3429,0 4,z,NJ5_zhC_100_File021.wav
P22,65,File004,NJ5,sh,C,7,283,š,4022,0 3,s,NJ5_shC_7_File004.wav
P22,60,File016,NJ5,s,C,8,127,s,3565,0 1,s,NJ5_sC_8_File016.wav
P22,83,File038,NJ8,s,C,33,98,z,5480,0 2,z,NJ8_sC_33_File038.wav
P22,67,File031,NJ5,sh,V,9,224,š,4094,0 3,s,NJ5_shV_9_File031.wav
P22,20,File031,NJ1,z,C,27,117,z,4234,0 2,z,NJ1_zC_27_File031.wav
P22,72,File009,NJ5,z,C,89,174,z,3467,0 2,z,NJ5_zC_89_File009.wav
P22,84,File035,NJ8,s,V,19,212,s,3370,0 1,s,NJ8_sV_19_File035.wav
P22,18,File042,NJ1,z,C,100,88,z,4083,0 2,z,NJ1_zC_100_File042.wav
P22,30,File013,NJ1,zh,V,33,148,š,4097,0 3,s,NJ1_zhV_33_File013.wav
P22,26,File022,NJ1,zh,C,23,136,ž,9056,0 0 4,z,NJ1_zhC_23_File022.wav
P22,47,File034,NJ11,zh,C,100,94,ž,3207,0 4,z,NJ11_zhC_100_File034.wav
P22,66,File017,NJ5,sh,V,5,188,š,4053,0 3,s,NJ5_shV_5_File017.wav
P22,102,File030,NJ9,z,V,22,96,z,3250,0 2,z,NJ9_zV_22_File030.wav
P22,48,File036,NJ11,zh,V,29,71,ž,3002,0 4,z,NJ11_zhV_29_File036.wav
P22,34,File007,NJ11,s,C,40,96,z,3560,0 2,z,NJ11_sC_40_File007.wav
P22,76,File025,NJ5,zh,C,27,145,ž,4635,0 4,z,NJ5_zhC_27_File025.wav
P22,36,File035,NJ11,s,V,33,148,s,3881,0 1,s,NJ11_sV_33_File035.wav
P22,31,File013,NJ1,zh,V,58,120,š,4213,0 3,s,NJ1_zhV_58_File013.wav
P22,74,File004,NJ5,z,V,76,167,z,3297,0 2,z,NJ5_zV_76_File004.wav
P22,29,File025,NJ1,zh,V,17,117,š,3905,0 3,s,NJ1_zhV_17_File025.wav
P22,96,File045,NJ9,s,V,5,212,s,4178,0 1,s,NJ9_sV_5_File045.wav
P22,107,File003,NJ9,zh,V,29,146,š,3666,0 3,s,NJ9_zhV_29_File003.wav
P22,15,File029,NJ1,sh,V,17,186,š,3609,0 3,s,NJ1_shV_17_File029.wav
P22,54,File010,NJ2,z,C,100,93,z,3556,0 2,z,NJ2_zC_100_File010.wav
P22,45,File044,NJ11,z,C,88,75,z,10219,0 0 2,z,NJ11_zC_88_File044.wav
P22,106,File008,NJ9,zh,V,100,118,ž,3394,0 4,z,NJ9_zhV_100_File008.wav
P22,37,File018,NJ11,sh,C,0,102,š,3724,0 3,s,NJ11_shC_0_File018.wav
P22,101,File043,NJ9,z,C,36,115,ž,3273,0 4,z,NJ9_zC_36_File043.wav
P22,90,File022,NJ8,z,C,100,112,z,4831,0 2,z,NJ8_zC_100_File022.wav
P22,4,File029,NJ1,s,C,0,173,s,3027,0 1,s,NJ1_sC_0_File029.wav
P22,71,File011,NJ5,z,C,58,118,z,3260,0 2,z,NJ5_zC_58_File011.wav
P22,73,File009,NJ5,z,V,57,213,z,4239,0 2,z,NJ5_zV_57_File009.wav
