participant,itemNr,itemID,speaker,orig,CV,voicing,duration,answer,time,history,answer_batch,filename
P27,60,File016,NJ5,s,C,8,127,s,8561,0 0 1,s,NJ5_sC_8_File016.wav
P27,73,File009,NJ5,z,V,57,213,z,4081,0 2,z,NJ5_zV_57_File009.wav
P27,71,File011,NJ5,z,C,58,118,z,1801,0 2,z,NJ5_zC_58_File011.wav
P27,101,File043,NJ9,z,C,36,115,z,7763,0 0 2,z,NJ9_zC_36_File043.wav
P27,22,File036,NJ1,z,V,8,127,s,1638,0 1,s,NJ1_zV_8_File036.wav
P27,43,File023,NJ11,z,C,30,99,s,5691,0 0 1,s,NJ11_zC_30_File023.wav
P27,7,File022,NJ1,s,V,12,255,s,1993,0 1,s,NJ1_sV_12_File022.wav
P27,4,File029,NJ1,s,C,0,173,s,1305,0 1,s,NJ1_sC_0_File029.wav
P27,41,File033,NJ11,sh,V,6,159,š,2121,0 3,s,NJ11_shV_6_File033.wav
P27,90,File022,NJ8,z,C,100,112,z,2198,0 2,z,NJ8_zC_100_File022.wav
P27,96,File045,NJ9,s,V,5,212,s,1185,0 1,s,NJ9_sV_5_File045.wav
P27,50,File027,NJ2,s,C,6,178,š,2066,0 3,s,NJ2_sC_6_File027.wav
P27,107,File003,NJ9,zh,V,29,146,ž,6702,0 0 4,z,NJ9_zhV_29_File003.wav
P27,87,File017,NJ8,sh,C,29,77,s,7707,0 1 0,s,NJ8_shC_29_File017.wav
P27,20,File031,NJ1,z,C,27,117,s,6755,0 0 1,s,NJ1_zC_27_File031.wav
P27,14,File033,NJ1,sh,V,8,251,š,1734,0 3,s,NJ1_shV_8_File033.wav
P27,100,File020,NJ9,z,C,100,108,z,1518,0 2,z,NJ9_zC_100_File020.wav
P27,79,File034,NJ5,zh,V,55,112,ž,2539,0 4,z,NJ5_zhV_55_File034.wav
P27,31,File013,NJ1,zh,V,58,120,š,1830,0 3,s,NJ1_zhV_58_File013.wav
P27,27,File012,NJ1,zh,C,50,123,ž,1570,0 4,z,NJ1_zhC_50_File012.wav
P27,95,File035,NJ8,zh,V,92,121,z,2876,0 2,z,NJ8_zhV_92_File035.wav
P27,55,File042,NJ2,z,C,11,179,s,1356,0 1,s,NJ2_zC_11_File042.wav
P27,54,File010,NJ2,z,C,100,93,z,2822,0 2,z,NJ2_zC_100_File010.wav
P27,99,File043,NJ9,sh,V,13,163,š,2521,0 3,s,NJ9_shV_13_File043.wav
P27,37,File018,NJ11,sh,C,0,102,ž,6021,0 0 4,z,NJ11_shC_0_File018.wav
P27,65,File004,NJ5,sh,C,7,283,š,2212,0 3,s,NJ5_shC_7_File004.wav
P27,15,File029,NJ1,sh,V,17,186,š,3034,0 3,s,NJ1_shV_17_File029.wav
P27,23,File004,NJ1,zh,C,0,126,ž,2489,0 4,z,NJ1_zhC_0_File004.wav
P27,85,File023,NJ8,s,V,28,182,s,2491,0 1,s,NJ8_sV_28_File023.wav
P27,19,File020,NJ1,z,C,25,119,s,7128,0 0 1,s,NJ1_zC_25_File020.wav
P27,12,File006,NJ1,sh,C,20,204,š,3097,0 3,s,NJ1_shC_20_File006.wav
P27,10,File004,NJ1,sh,C,10,207,š,1986,0 3,s,NJ1_shC_10_File004.wav
P27,91,File008,NJ8,z,V,60,114,z,2275,0 2,z,NJ8_zV_60_File008.wav
P27,103,File004,NJ9,z,V,33,124,ž,2686,0 4,z,NJ9_zV_33_File004.wav
P27,72,File009,NJ5,z,C,89,174,z,1981,0 2,z,NJ5_zC_89_File009.wav
P27,38,File006,NJ11,sh,C,7,135,š,1648,0 3,s,NJ11_shC_7_File006.wav
P27,45,File044,NJ11,z,C,88,75,z,4058,0 2,z,NJ11_zC_88_File044.wav
P27,64,File035,NJ5,sh,C,5,211,š,3520,0 3,s,NJ5_shC_5_File035.wav
P27,62,File012,NJ5,s,V,17,182,s,1915,0 1,s,NJ5_sV_17_File012.wav
P27,70,File010,NJ5,z,C,27,142,z,2545,0 2,z,NJ5_zC_27_File010.wav
P27,69,File032,NJ5,z,C,100,119,z,2126,0 2,z,NJ5_zC_100_File032.wav
P27,16,File011,NJ1,sh,V,26,227,š,1501,0 3,s,NJ1_shV_26_File011.wav
P27,17,File020,NJ1,sh,V,42,186,š,1607,0 3,s,NJ1_shV_42_File020.wav
P27,77,File004,NJ5,zh,C,31,161,ž,1640,0 4,z,NJ5_zhC_31_File004.wav
P27,75,File021,NJ5,zh,C,100,107,ž,2134,0 4,z,NJ5_zhC_100_File021.wav
P27,66,File017,NJ5,sh,V,5,188,š,1571,0 3,s,NJ5_shV_5_File017.wav
P27,83,File038,NJ8,s,C,33,98,s,2235,0 1,s,NJ8_sC_33_File038.wav
P27,74,File004,NJ5,z,V,76,167,z,1607,0 2,z,NJ5_zV_76_File004.wav
P27,102,File030,NJ9,z,V,22,96,z,6301,0 0 2,z,NJ9_zV_22_File030.wav
