participant,itemNr,itemID,speaker,orig,CV,voicing,duration,answer,time,history,answer_batch,filename
P25,90,File022,NJ8,z,C,100,112,z,1595,0 2,z,NJ8_zC_100_File022.wav
P25,77,File004,NJ5,zh,C,31,161,š,2564,0 3,s,NJ5_zhC_31_File004.wav
P25,27,File012,NJ1,zh,C,50,123,ž,2780,0 4,z,NJ1_zhC_50_File012.wav
P25,94,File025,NJ8,zh,V,62,134,z,1321,0 2,z,NJ8_zhV_62_File025.wav
P25,71,File011,NJ5,z,C,58,118,ž,1886,0 4,z,NJ5_zC_58_File011.wav
P25,56,File021,NJ2,z,C,69,160,ž,1566,0 4,z,NJ2_zC_69_File021.wav
P25,32,File006,NJ11,s,C,0,140,s,1594,0 1,s,NJ11_sC_0_File006.wav
P25,48,File036,NJ11,zh,V,29,71,š,1356,0 3,s,NJ11_zhV_29_File036.wav
P25,36,File035,NJ11,s,V,33,148,s,1649,0 1,s,NJ11_sV_33_File035.wav
P25,38,File006,NJ11,sh,C,7,135,š,1398,0 3,s,NJ11_shC_7_File006.wav
P25,31,File013,NJ1,zh,V,58,120,ž,2220,0 4,z,NJ1_zhV_58_File013.wav
P25,8,File005,NJ1,s,V,47,197,s,1666,0 1,s,NJ1_sV_47_File005.wav
P25,93,File035,NJ8,zh,V,19,161,š,1424,0 3,s,NJ8_zhV_19_File035.wav
P25,57,File025,NJ2,z,V,47,190,ž,1486,0 4,z,NJ2_zV_47_File025.wav
P25,99,File043,NJ9,sh,V,13,163,š,1505,0 3,s,NJ9_shV_13_File043.wav
P25,26,File022,NJ1,zh,C,23,136,š,2011,0 3,s,NJ1_zhC_23_File022.wav
P25,25,File033,NJ1,zh,C,14,141,š,1945,0 3,s,NJ1_zhC_14_File033.wav
P25,78,File013,NJ5,zh,V,7,140,ž,1702,0 4,z,NJ5_zhV_7_File013.wav
P25,67,File031,NJ5,sh,V,9,224,š,1483,0 3,s,NJ5_shV_9_File031.wav
P25,96,File045,NJ9,s,V,5,212,s,1476,0 1,s,NJ9_sV_5_File045.wav
P25,30,File013,NJ1,zh,V,33,148,š,1351,0 3,s,NJ1_zhV_33_File013.wav
P25,53,File012,NJ2,s,V,27,216,z,1596,0 2,z,NJ2_sV_27_File012.wav
P25,95,File035,NJ8,zh,V,92,121,ž,1476,0 4,z,NJ8_zhV_92_File035.wav
P25,69,File032,NJ5,z,C,100,119,z,1589,0 2,z,NJ5_zC_100_File032.wav
P25,79,File034,NJ5,zh,V,55,112,ž,1623,0 4,z,NJ5_zhV_55_File034.wav
P25,10,File004,NJ1,sh,C,10,207,š,1212,0 3,s,NJ1_shC_10_File004.wav
P25,107,File003,NJ9,zh,V,29,146,š,1512,0 3,s,NJ9_zhV_29_File003.wav
P25,62,File012,NJ5,s,V,17,182,s,1764,0 1,s,NJ5_sV_17_File012.wav
P25,104,File044,NJ9,zh,C,20,95,š,1802,0 3,s,NJ9_zhC_20_File044.wav
P25,46,File009,NJ11,z,V,92,124,z,1668,0 2,z,NJ11_zV_92_File009.wav
P25,66,File017,NJ5,sh,V,5,188,š,1428,0 3,s,NJ5_shV_5_File017.wav
P25,33,File030,NJ11,s,C,9,112,s,2016,0 1,s,NJ11_sC_9_File030.wav
P25,87,File017,NJ8,sh,C,29,77,s,1979,0 1,s,NJ8_shC_29_File017.wav
P25,54,File010,NJ2,z,C,100,93,z,2769,0 2,z,NJ2_zC_100_File010.wav
P25,49,File006,NJ2,s,C,0,188,s,2209,0 1,s,NJ2_sC_0_File006.wav
P25,22,File036,NJ1,z,V,8,127,s,1871,0 1,s,NJ1_zV_8_File036.wav
