participant,itemNr,itemID,speaker,orig,CV,voicing,duration,answer,time,history,answer_batch,filename
P01,64,File035,NJ5,sh,C,5,211,š,2118,0 3,s,NJ5_shC_5_File035.wav
P01,77,File004,NJ5,zh,C,31,161,ž,2641,0 4,z,NJ5_zhC_31_File004.wav
P01,33,File030,NJ11,s,C,9,112,s,1974,0 1,s,NJ11_sC_9_File030.wav
P01,39,File027,NJ11,sh,C,15,131,š,2534,0 3,s,NJ11_shC_15_File027.wav
P01,46,File009,NJ11,z,V,92,124,z,2178,0 2,z,NJ11_zV_92_File009.wav
P01,55,File042,NJ2,z,C,11,179,s,2334,0 1,s,NJ2_zC_11_File042.wav
P01,25,File033,NJ1,zh,C,14,141,š,2182,0 3,s,NJ1_zhC_14_File033.wav
P01,76,File025,NJ5,zh,C,27,145,š,6550,0 0 3,s,NJ5_zhC_27_File025.wav
P01,47,File034,NJ11,zh,C,100,94,ž,2818,0 4,z,NJ11_zhC_100_File034.wav
P01,57,File025,NJ2,z,V,47,190,z,7856,0 2 0,z,NJ2_zV_47_File025.wav
P01,29,File025,NJ1,zh,V,17,117,š,2365,0 3,s,NJ1_zhV_17_File025.wav
P01,83,File038,NJ8,s,C,33,98,s,2789,0 1,s,NJ8_sC_33_File038.wav
P01,40,File038,NJ11,sh,C,68,183,š,2182,0 3,s,NJ11_shC_68_File038.wav
P01,24,File044,NJ1,zh,C,8,129,š,8263,0 3 0,s,NJ1_zhC_8_File044.wav
P01,68,File020,NJ5,sh,V,18,171,š,2317,0 3,s,NJ5_shV_18_File020.wav
P01,101,File043,NJ9,z,C,36,115,s,24679,0 0 1 2 1,s,NJ9_zC_36_File043.wav
P01,78,File013,NJ5,zh,V,7,140,ž,2975,0 4,z,NJ5_zhV_7_File013.wav
P01,104,File044,NJ9,zh,C,20,95,š,1758,0 3,s,NJ9_zhC_20_File044.wav
P01,69,File032,NJ5,z,C,100,119,z,1680,0 2,z,NJ5_zC_100_File032.wav
P01,94,File025,NJ8,zh,V,62,134,z,2201,0 2,z,NJ8_zhV_62_File025.wav
P01,105,File022,NJ9,zh,C,62,124,š,1868,0 3,s,NJ9_zhC_62_File022.wav
P01,28,File025,NJ1,zh,V,8,117,š,2250,0 3,s,NJ1_zhV_8_File025.wav
P01,4,File029,NJ1,s,C,0,173,s,2311,0 1,s,NJ1_sC_0_File029.wav
P01,95,File035,NJ8,zh,V,92,121,ž,2527,0 4,z,NJ8_zhV_92_File035.wav
P01,59,File006,NJ5,s,C,0,173,s,2382,0 1,s,NJ5_sC_0_File006.wav
P01,96,File045,NJ9,s,V,5,212,s,3213,0 1,s,NJ9_sV_5_File045.wav
P01,15,File029,NJ1,sh,V,17,186,š,2569,0 3,s,NJ1_shV_17_File029.wav
P01,56,File021,NJ2,z,C,69,160,z,1938,0 2,z,NJ2_zC_69_File021.wav
P01,66,File017,NJ5,sh,V,5,188,š,2503,0 3,s,NJ5_shV_5_File017.wav
P01,87,File017,NJ8,sh,C,29,77,s,2579,0 1,s,NJ8_shC_29_File017.wav
P01,7,File022,NJ1,s,V,12,255,s,2344,0 1,s,NJ1_sV_12_File022.wav
P01,34,File007,NJ11,s,C,40,96,s,2388,0 1,s,NJ11_sC_40_File007.wav
P01,89,File043,NJ8,sh,V,33,205,š,2171,0 3,s,NJ8_shV_33_File043.wav
P01,81,File017,NJ8,s,C,0,72,z,7581,0 0 2,z,NJ8_sC_0_File017.wav
P01,63,File015,NJ5,sh,C,0,97,š,2781,0 3,s,NJ5_shC_0_File015.wav
P01,92,File022,NJ8,zh,C,100,140,ž,2841,0 4,z,NJ8_zhC_100_File022.wav
P01,62,File012,NJ5,s,V,17,182,s,3114,0 1,s,NJ5_sV_17_File012.wav
P01,79,File034,NJ5,zh,V,55,112,ž,2201,0 4,z,NJ5_zhV_55_File034.wav
P01,71,File011,NJ5,z,C,58,118,z,2380,0 2,z,NJ5_zC_58_File011.wav
P01,38,File006,NJ11,sh,C,7,135,š,2040,0 3,s,NJ11_shC_7_File006.wav
P01,12,File006,NJ1,sh,C,20,204,š,2088,0 3,s,NJ1_shC_20_File006.wav
P01,88,File033,NJ8,sh,V,11,172,ž,8302,0 0 4,z,NJ8_shV_11_File033.wav
