participant,itemNr,itemID,speaker,orig,CV,voicing,duration,answer,time,history,answer_batch,filename
P28,24,File044,NJ1,zh,C,8,129,ž,5087,0 0 4,z,NJ1_zhC_8_File044.wav
P28,20,File031,NJ1,z,C,27,117,z,4755,0 0 2,z,NJ1_zC_27_File031.wav
P28,25,File033,NJ1,zh,C,14,141,š,1417,0 3,s,NJ1_zhC_14_File033.wav
P28,42,File034,NJ11,sh,V,25,163,š,1794,0 3,s,NJ11_shV_25_File034.wav
P28,67,File031,NJ5,sh,V,9,224,š,1886,0 3,s,NJ5_shV_9_File031.wav
P28,75,File021,NJ5,zh,C,100,107,ž,1487,0 4,z,NJ5_zhC_100_File021.wav
P28,89,File043,NJ8,sh,V,33,205,š,1298,0 3,s,NJ8_shV_33_File043.wav
P28,8,File005,NJ1,s,V,47,197,s,1766,0 1,s,NJ1_sV_47_File005.wav
P28,60,File016,NJ5,s,C,8,127,s,1970,0 1,s,NJ5_sC_8_File016.wav
P28,30,File013,NJ1,zh,V,33,148,š,1659,0 3,s,NJ1_zhV_33_File013.wav
P28,34,File007,NJ11,s,C,40,96,s,1684,0 1,s,NJ11_sC_40_File007.wav
P28,79,File034,NJ5,zh,V,55,112,ž,2401,0 4,z,NJ5_zhV_55_File034.wav
P28,16,File011,NJ1,sh,V,26,227,š,1388,0 3,s,NJ1_shV_26_File011.wav
P28,65,File004,NJ5,sh,C,7,283,š,1260,0 3,s,NJ5_shC_7_File004.wav
P28,70,File010,NJ5,z,C,27,142,z,11923,0 0 2,z,NJ5_zC_27_File010.wav
P28,56,File021,NJ2,z,C,69,160,z,1452,0 2,z,NJ2_zC_69_File021.wav
P28,9,File038,NJ1,sh,C,0,181,š,1960,0 3,s,NJ1_shC_0_File038.wav
P28,95,File035,NJ8,zh,V,92,121,ž,1570,0 4,z,NJ8_zhV_92_File035.wav
P28,17,File020,NJ1,sh,V,42,186,š,1162,0 3,s,NJ1_shV_42_File020.wav
P28,87,File017,NJ8,sh,C,29,77,s,2287,0 1,s,NJ8_shC_29_File017.wav
P28,6,File016,NJ1,s,C,60,151,s,1402,0 1,s,NJ1_sC_60_File016.wav
P28,18,File042,NJ1,z,C,100,88,z,1643,0 2,z,NJ1_zC_100_File042.wav
P28,47,File034,NJ11,zh,C,100,94,ž,2098,0 4,z,NJ11_zhC_100_File034.wav
P28,82,File007,NJ8,s,C,15,131,š,1983,0 3,s,NJ8_sC_15_File007.wav
P28,88,File033,NJ8,sh,V,11,172,š,1558,0 3,s,NJ8_shV_11_File033.wav
P28,107,File003,NJ9,zh,V,29,146,š,1229,0 3,s,NJ9_zhV_29_File003.wav
P28,103,File004,NJ9,z,V,33,124,z,5609,0 2 0,z,NJ9_zV_33_File004.wav
P28,80,File024,NJ5,zh,V,95,133,ž,2261,0 4,z,NJ5_zhV_95_File024.wav
P28,41,File033,NJ11,sh,V,6,159,š,1404,0 3,s,NJ11_shV_6_File033.wav
P28,14,File033,NJ1,sh,V,8,251,š,1219,0 3,s,NJ1_shV_8_File033.wav
P28,58,File008,NJ2,z,V,84,167,z,1394,0 2,z,NJ2_zV_84_File008.wav
P28,36,File035,NJ11,s,V,33,148,s,3224,0 1,s,NJ11_sV_33_File035.wav
P28,32,File006,NJ11,s,C,0,140,s,1551,0 1,s,NJ11_sC_0_File006.wav
P28,104,File044,NJ9,zh,C,20,95,š,1511,0 3,s,NJ9_zhC_20_File044.wav
P28,73,File009,NJ5,z,V,57,213,z,2208,0 2,z,NJ5_zV_57_File009.wav
P28,68,File020,NJ5,sh,V,18,171,š,1553,0 3,s,NJ5_shV_18_File020.wav
P28,52,File026,NJ2,s,V,5,200,s,1509,0 1,s,NJ2_sV_5_File026.wav
P28,29,File025,NJ1,zh,V,17,117,š,1517,0 3,s,NJ1_zhV_17_File025.wav
P28,102,File030,NJ9,z,V,22,96,z,4245,0 0 2,z,NJ9_zV_22_File030.wav
P28,31,File013,NJ1,zh,V,58,120,š,4693,0 3 0,s,NJ1_zhV_58_File013.wav
P28,43,File023,NJ11,z,C,30,99,s,1764,0 1,s,NJ11_zC_30_File023.wav
P28,97,File016,NJ9,s,V,8,241,s,2242,0 1,s,NJ9_sV_8_File016.wav
P28,64,File035,NJ5,sh,C,5,211,š,2287,0 3,s,NJ5_shC_5_File035.wav
P28,71,File011,NJ5,z,C,58,118,z,1442,0 2,z,NJ5_zC_58_File011.wav
