participant,itemNr,itemID,speaker,orig,CV,voicing,duration,answer,time,history,answer_batch,filename
P16,9,File038,NJ1,sh,C,0,181,ž,2868,0 4,z,NJ1_shC_0_File038.wav
P16,96,File045,NJ9,s,V,5,212,š,3513,0 3,s,NJ9_sV_5_File045.wav
P16,8,File005,NJ1,s,V,47,197,s,1611,0 1,s,NJ1_sV_47_File005.wav
P16,40,File038,NJ11,sh,C,68,183,š,2266,0 3,s,NJ11_shC_68_File038.wav
P16,70,File010,NJ5,z,C,27,142,ž,2047,0 4,z,NJ5_zC_27_File010.wav
P16,88,File033,NJ8,sh,V,11,172,š,2504,0 3,s,NJ8_shV_11_File033.wav
P16,33,File030,NJ11,s,C,9,112,s,1857,0 1,s,NJ11_sC_9_File030.wav
P16,29,File025,NJ1,zh,V,17,117,š,3181,0 3,s,NJ1_zhV_17_File025.wav
P16,17,File020,NJ1,sh,V,42,186,š,1472,0 3,s,NJ1_shV_42_File020.wav
P16,97,File016,NJ9,s,V,8,241,ž,2288,0 4,z,NJ9_sV_8_File016.wav
P16,49,File006,NJ2,s,C,0,188,š,1981,0 3,s,NJ2_sC_0_File006.wav
P16,34,File007,NJ11,s,C,40,96,s,1966,0 1,s,NJ11_sC_40_File007.wav
P16,78,File013,NJ5,zh,V,7,140,ž,2014,0 4,z,NJ5_zhV_7_File013.wav
P16,74,File004,NJ5,z,V,76,167,z,3059,0 2,z,NJ5_zV_76_File004.wav
P16,35,File005,NJ11,s,V,7,151,s,1842,0 1,s,NJ11_sV_7_File005.wav
P16,68,File020,NJ5,sh,V,18,171,ž,1985,0 4,z,NJ5_shV_18_File020.wav
P16,13,File015,NJ1,sh,C,28,291,š,1472,0 3,s,NJ1_shC_28_File015.wav
P16,7,File022,NJ1,s,V,12,255,s,1966,0 1,s,NJ1_sV_12_File022.wav
P16,44,File034,NJ11,z,C,60,58,s,2622,0 1,s,NJ11_zC_60_File034.wav
P16,25,File033,NJ1,zh,C,14,141,š,2589,0 3,s,NJ1_zhC_14_File033.wav
P16,71,File011,NJ5,z,C,58,118,ž,1735,0 4,z,NJ5_zC_58_File011.wav
P16,80,File024,NJ5,zh,V,95,133,ž,2779,0 4,z,NJ5_zhV_95_File024.wav
P16,69,File032,NJ5,z,C,100,119,z,1665,0 2,z,NJ5_zC_100_File032.wav
P16,20,File031,NJ1,z,C,27,117,z,4186,0 2,z,NJ1_zC_27_File031.wav
P16,24,File044,NJ1,zh,C,8,129,š,1944,0 3,s,NJ1_zhC_8_File044.wav
P16,93,File035,NJ8,zh,V,19,161,ž,2767,0 4,z,NJ8_zhV_19_File035.wav
P16,76,File025,NJ5,zh,C,27,145,š,4162,0 3,s,NJ5_zhC_27_File025.wav
P16,77,File004,NJ5,zh,C,31,161,ž,1788,0 4,z,NJ5_zhC_31_File004.wav
P16,75,File021,NJ5,zh,C,100,107,ž,1621,0 4,z,NJ5_zhC_100_File021.wav
P16,50,File027,NJ2,s,C,6,178,s,1683,0 1,s,NJ2_sC_6_File027.wav
P16,6,File016,NJ1,s,C,60,151,s,1715,0 1,s,NJ1_sC_60_File016.wav
P16,54,File010,NJ2,z,C,100,93,z,1107,0 2,z,NJ2_zC_100_File010.wav
P16,106,File008,NJ9,zh,V,100,118,ž,2501,0 4,z,NJ9_zhV_100_File008.wav
P16,72,File009,NJ5,z,C,89,174,z,1573,0 2,z,NJ5_zC_89_File009.wav
P16,36,File035,NJ11,s,V,33,148,s,1909,0 1,s,NJ11_sV_33_File035.wav
P16,79,File034,NJ5,zh,V,55,112,š,2965,0 3,s,NJ5_zhV_55_File034.wav
P16,99,File043,NJ9,sh,V,13,163,š,1204,0 3,s,NJ9_shV_13_File043.wav
P16,47,File034,NJ11,zh,C,100,94,ž,1597,0 4,z,NJ11_zhC_100_File034.wav
P16,85,File023,NJ8,s,V,28,182,s,2152,0 1,s,NJ8_sV_28_File023.wav
P16,23,File004,NJ1,zh,C,0,126,ž,1715,0 4,z,NJ1_zhC_0_File004.wav
P16,18,File042,NJ1,z,C,100,88,z,1393,0 2,z,NJ1_zC_100_File042.wav
P16,55,File042,NJ2,z,C,11,179,š,1512,0 3,s,NJ2_zC_11_File042.wav
P16,102,File030,NJ9,z,V,22,96,ž,3112,0 4,z,NJ9_zV_22_File030.wav
P16,15,File029,NJ1,sh,V,17,186,š,2400,0 3,s,NJ1_shV_17_File029.wav
P16,98,File017,NJ9,sh,C,0,149,ž,2470,0 4,z,NJ9_shC_0_File017.wav
P16,63,File015,NJ5,sh,C,0,97,š,1418,0 3,s,NJ5_shC_0_File015.wav
P16,87,File017,NJ8,sh,C,29,77,s,2443,0 1,s,NJ8_shC_29_File017.wav
P16,94,File025,NJ8,zh,V,62,134,z,1136,0 2,z,NJ8_zhV_62_File025.wav
P16,105,File022,NJ9,zh,C,62,124,š,2457,0 3,s,NJ9_zhC_62_File022.wav
P16,65,File004,NJ5,sh,C,7,283,š,1253,0 3,s,NJ5_shC_7_File004.wav
P16,48,File036,NJ11,zh,V,29,71,ž,2415,0 4,z,NJ11_zhV_29_File036.wav
P16,53,File012,NJ2,s,V,27,216,z,1929,0 2,z,NJ2_sV_27_File012.wav
P16,10,File004,NJ1,sh,C,10,207,š,3334,0 3,s,NJ1_shC_10_File004.wav
P16,89,File043,NJ8,sh,V,33,205,š,1684,0 3,s,NJ8_shV_33_File043.wav
P16,22,File036,NJ1,z,V,8,127,s,1571,0 1,s,NJ1_zV_8_File036.wav
P16,16,File011,NJ1,sh,V,26,227,š,1469,0 3,s,NJ1_shV_26_File011.wav
P16,57,File025,NJ2,z,V,47,190,ž,1395,0 4,z,NJ2_zV_47_File025.wav
P16,59,File006,NJ5,s,C,0,173,s,1695,0 1,s,NJ5_sC_0_File006.wav
P16,64,File035,NJ5,sh,C,5,211,ž,2623,0 4,z,NJ5_shC_5_File035.wav
P16,21,File019,NJ1,z,V,56,92,š,2792,0 3,s,NJ1_zV_56_File019.wav
P16,45,File044,NJ11,z,C,88,75,z,1872,0 2,z,NJ11_zC_88_File044.wav
