participant,itemNr,itemID,speaker,orig,CV,voicing,duration,answer,time,history,answer_batch,filename
P31,46,File009,NJ11,z,V,92,124,z,917,0 2,z,NJ11_zV_92_File009.wav
P31,12,File006,NJ1,sh,C,20,204,š,929,0 3,s,NJ1_shC_20_File006.wav
P31,52,File026,NJ2,s,V,5,200,š,2155,0 3,s,NJ2_sV_5_File026.wav
P31,79,File034,NJ5,zh,V,55,112,ž,1059,0 4,z,NJ5_zhV_55_File034.wav
P31,68,File020,NJ5,sh,V,18,171,š,969,0 3,s,NJ5_shV_18_File020.wav
P31,27,File012,NJ1,zh,C,50,123,ž,1108,0 4,z,NJ1_zhC_50_File012.wav
P31,56,File021,NJ2,z,C,69,160,z,1237,0 2,z,NJ2_zC_69_File021.wav
P31,70,File010,NJ5,z,C,27,142,ž,909,0 4,z,NJ5_zC_27_File010.wav
P31,37,File018,NJ11,sh,C,0,102,š,1356,0 3,s,NJ11_shC_0_File018.wav
P31,92,File022,NJ8,zh,C,100,140,ž,1060,0 4,z,NJ8_zhC_100_File022.wav
P31,50,File027,NJ2,s,C,6,178,s,1192,0 1,s,NJ2_sC_6_File027.wav
P31,96,File045,NJ9,s,V,5,212,s,1105,0 1,s,NJ9_sV_5_File045.wav
P31,19,File020,NJ1,z,C,25,119,s,1403,0 1,s,NJ1_zC_25_File020.wav
P31,103,File004,NJ9,z,V,33,124,z,909,0 2,z,NJ9_zV_33_File004.wav
P31,24,File044,NJ1,zh,C,8,129,ž,1395,0 4,z,NJ1_zhC_8_File044.wav
P31,51,File007,NJ2,s,C,7,142,s,1462,0 1,s,NJ2_sC_7_File007.wav
P31,15,File029,NJ1,sh,V,17,186,š,1679,0 3,s,NJ1_shV_17_File029.wav
P31,104,File044,NJ9,zh,C,20,95,š,1591,0 3,s,NJ9_zhC_20_File044.wav
P31,30,File013,NJ1,zh,V,33,148,š,1432,0 3,s,NJ1_zhV_33_File013.wav
P31,29,File025,NJ1,zh,V,17,117,š,2808,0 3,s,NJ1_zhV_17_File025.wav
P31,5,File006,NJ1,s,C,13,247,s,1356,0 1,s,NJ1_sC_13_File006.wav
P31,57,File025,NJ2,z,V,47,190,ž,3975,0 4 0,z,NJ2_zV_47_File025.wav
P31,77,File004,NJ5,zh,C,31,161,ž,1178,0 4,z,NJ5_zhC_31_File004.wav
P31,71,File011,NJ5,z,C,58,118,z,1172,0 2,z,NJ5_zC_58_File011.wav
P31,94,File025,NJ8,zh,V,62,134,z,910,0 2,z,NJ8_zhV_62_File025.wav
P31,48,File036,NJ11,zh,V,29,71,š,1647,0 3,s,NJ11_zhV_29_File036.wav
P31,102,File030,NJ9,z,V,22,96,z,1454,0 2,z,NJ9_zV_22_File030.wav
P31,44,File034,NJ11,z,C,60,58,s,1391,0 1,s,NJ11_zC_60_File034.wav
P31,9,File038,NJ1,sh,C,0,181,š,973,0 3,s,NJ1_shC_0_File038.wav
P31,35,File005,NJ11,s,V,7,151,s,1138,0 1,s,NJ11_sV_7_File005.wav
P31,101,File043,NJ9,z,C,36,115,z,1606,0 2,z,NJ9_zC_36_File043.wav
P31,62,File012,NJ5,s,V,17,182,s,1082,0 1,s,NJ5_sV_17_File012.wav
P31,13,File015,NJ1,sh,C,28,291,š,955,0 3,s,NJ1_shC_28_File015.wav
P31,65,File004,NJ5,sh,C,7,283,š,1293,0 3,s,NJ5_shC_7_File004.wav
P31,54,File010,NJ2,z,C,100,93,z,976,0 2,z,NJ2_zC_100_File010.wav
P31,55,File042,NJ2,z,C,11,179,s,1102,0 1,s,NJ2_zC_11_File042.wav
P31,42,File034,NJ11,sh,V,25,163,š,1365,0 3,s,NJ11_shV_25_File034.wav
P31,88,File033,NJ8,sh,V,11,172,š,1321,0 3,s,NJ8_shV_11_File033.wav
P31,23,File004,NJ1,zh,C,0,126,ž,1406,0 4,z,NJ1_zhC_0_File004.wav
P31,41,File033,NJ11,sh,V,6,159,š,1125,0 3,s,NJ11_shV_6_File033.wav
P31,40,File038,NJ11,sh,C,68,183,š,1088,0 3,s,NJ11_shC_68_File038.wav
P31,63,File015,NJ5,sh,C,0,97,š,1877,0 3,s,NJ5_shC_0_File015.wav
P31,82,File007,NJ8,s,C,15,131,s,1200,0 1,s,NJ8_sC_15_File007.wav
P31,36,File035,NJ11,s,V,33,148,s,1300,0 1,s,NJ11_sV_33_File035.wav
P31,33,File030,NJ11,s,C,9,112,s,1237,0 1,s,NJ11_sC_9_File030.wav
P31,53,File012,NJ2,s,V,27,216,s,1234,0 1,s,NJ2_sV_27_File012.wav
P31,17,File020,NJ1,sh,V,42,186,š,1172,0 3,s,NJ1_shV_42_File020.wav
P31,4,File029,NJ1,s,C,0,173,s,833,0 1,s,NJ1_sC_0_File029.wav
P31,69,File032,NJ5,z,C,100,119,z,925,0 2,z,NJ5_zC_100_File032.wav
P31,91,File008,NJ8,z,V,60,114,z,1717,0 2,z,NJ8_zV_60_File008.wav
P31,32,File006,NJ11,s,C,0,140,s,1204,0 1,s,NJ11_sC_0_File006.wav
P31,89,File043,NJ8,sh,V,33,205,š,1583,0 3,s,NJ8_shV_33_File043.wav
P31,49,File006,NJ2,s,C,0,188,s,1123,0 1,s,NJ2_sC_0_File006.wav
