participant,itemNr,itemID,speaker,orig,CV,voicing,duration,answer,time,history,answer_batch,filename
P21,26,File022,NJ1,zh,C,23,136,š,1671,0 3,s,NJ1_zhC_23_File022.wav
P21,73,File009,NJ5,z,V,57,213,z,1844,0 2,z,NJ5_zV_57_File009.wav
P21,27,File012,NJ1,zh,C,50,123,ž,1508,0 4,z,NJ1_zhC_50_File012.wav
P21,15,File029,NJ1,sh,V,17,186,š,1909,0 3,s,NJ1_shV_17_File029.wav
P21,55,File042,NJ2,z,C,11,179,s,3084,0 1,s,NJ2_zC_11_File042.wav
P21,62,File012,NJ5,s,V,17,182,s,2159,0 1,s,NJ5_sV_17_File012.wav
P21,82,File007,NJ8,s,C,15,131,s,1763,0 1,s,NJ8_sC_15_File007.wav
P21,93,File035,NJ8,zh,V,19,161,ž,1775,0 4,z,NJ8_zhV_19_File035.wav
P21,99,File043,NJ9,sh,V,13,163,š,1797,0 3,s,NJ9_shV_13_File043.wav
P21,59,File006,NJ5,s,C,0,173,s,2203,0 1,s,NJ5_sC_0_File006.wav
P21,13,File015,NJ1,sh,C,28,291,š,1745,0 3,s,NJ1_shC_28_File015.wav
P21,52,File026,NJ2,s,V,5,200,š,1695,0 3,s,NJ2_sV_5_File026.wav
P21,19,File020,NJ1,z,C,25,119,s,1911,0 1,s,NJ1_zC_25_File020.wav
P21,77,File004,NJ5,zh,C,31,161,ž,1779,0 4,z,NJ5_zhC_31_File004.wav
P21,6,File016,NJ1,s,C,60,151,s,1572,0 1,s,NJ1_sC_60_File016.wav
P21,94,File025,NJ8,zh,V,62,134,z,2118,0 2,z,NJ8_zhV_62_File025.wav
P21,76,File025,NJ5,zh,C,27,145,ž,2059,0 4,z,NJ5_zhC_27_File025.wav
P21,37,File018,NJ11,sh,C,0,102,š,2469,0 3,s,NJ11_shC_0_File018.wav
P21,44,File034,NJ11,z,C,60,58,s,1999,0 1,s,NJ11_zC_60_File034.wav
P21,36,File035,NJ11,s,V,33,148,s,2368,0 1,s,NJ11_sV_33_File035.wav
P21,49,File006,NJ2,s,C,0,188,s,2022,0 1,s,NJ2_sC_0_File006.wav
P21,91,File008,NJ8,z,V,60,114,z,3868,0 2,z,NJ8_zV_60_File008.wav
P21,48,File036,NJ11,zh,V,29,71,š,7122,0 4 0 3,s,NJ11_zhV_29_File036.wav
P21,16,File011,NJ1,sh,V,26,227,š,2013,0 3,s,NJ1_shV_26_File011.wav
P21,98,File017,NJ9,sh,C,0,149,š,1847,0 3,s,NJ9_shC_0_File017.wav
P21,40,File038,NJ11,sh,C,68,183,š,2450,0 3,s,NJ11_shC_68_File038.wav
P21,70,File010,NJ5,z,C,27,142,z,1807,0 2,z,NJ5_zC_27_File010.wav
P21,105,File022,NJ9,zh,C,62,124,š,2123,0 3,s,NJ9_zhC_62_File022.wav
P21,63,File015,NJ5,sh,C,0,97,š,6092,0 3 4 0 3,s,NJ5_shC_0_File015.wav
P21,20,File031,NJ1,z,C,27,117,z,2721,0 2,z,NJ1_zC_27_File031.wav
P21,50,File027,NJ2,s,C,6,178,š,2118,0 3,s,NJ2_sC_6_File027.wav
P21,32,File006,NJ11,s,C,0,140,s,2661,0 1,s,NJ11_sC_0_File006.wav
P21,38,File006,NJ11,sh,C,7,135,š,2104,0 3,s,NJ11_shC_7_File006.wav
P21,68,File020,NJ5,sh,V,18,171,š,1620,0 3,s,NJ5_shV_18_File020.wav
P21,84,File035,NJ8,s,V,19,212,š,3280,0 3,s,NJ8_sV_19_File035.wav
P21,4,File029,NJ1,s,C,0,173,s,2003,0 1,s,NJ1_sC_0_File029.wav
P21,28,File025,NJ1,zh,V,8,117,š,1719,0 3,s,NJ1_zhV_8_File025.wav
P21,103,File004,NJ9,z,V,33,124,ž,8816,0 0 2 4,z,NJ9_zV_33_File004.wav
P21,86,File016,NJ8,sh,C,0,147,š,8661,0 0 3,s,NJ8_shC_0_File016.wav
P21,29,File025,NJ1,zh,V,17,117,ž,2679,0 4,z,NJ1_zhV_17_File025.wav
P21,31,File013,NJ1,zh,V,58,120,š,2760,0 3,s,NJ1_zhV_58_File013.wav
P21,83,File038,NJ8,s,C,33,98,s,2333,0 1,s,NJ8_sC_33_File038.wav
P21,8,File005,NJ1,s,V,47,197,s,1584,0 1,s,NJ1_sV_47_File005.wav
P21,66,File017,NJ5,sh,V,5,188,š,1591,0 3,s,NJ5_shV_5_File017.wav
P21,53,File012,NJ2,s,V,27,216,s,1440,0 1,s,NJ2_sV_27_File012.wav
P21,9,File038,NJ1,sh,C,0,181,š,5177,0 3,s,NJ1_shC_0_File038.wav
P21,25,File033,NJ1,zh,C,14,141,š,1585,0 3,s,NJ1_zhC_14_File033.wav
P21,22,File036,NJ1,z,V,8,127,s,2558,0 1,s,NJ1_zV_8_File036.wav
P21,23,File004,NJ1,zh,C,0,126,ž,1973,0 4,z,NJ1_zhC_0_File004.wav
P21,7,File022,NJ1,s,V,12,255,s,1367,0 1,s,NJ1_sV_12_File022.wav
P21,5,File006,NJ1,s,C,13,247,s,2774,0 1,s,NJ1_sC_13_File006.wav
P21,10,File004,NJ1,sh,C,10,207,š,2351,0 3,s,NJ1_shC_10_File004.wav
P21,47,File034,NJ11,zh,C,100,94,ž,1912,0 4,z,NJ11_zhC_100_File034.wav
P21,101,File043,NJ9,z,C,36,115,z,9676,0 0 2,z,NJ9_zC_36_File043.wav
P21,21,File019,NJ1,z,V,56,92,s,2710,0 1,s,NJ1_zV_56_File019.wav
P21,102,File030,NJ9,z,V,22,96,ž,7126,0 0 2 4,z,NJ9_zV_22_File030.wav
P21,106,File008,NJ9,zh,V,100,118,ž,1799,0 4,z,NJ9_zhV_100_File008.wav
P21,65,File004,NJ5,sh,C,7,283,š,1852,0 3,s,NJ5_shC_7_File004.wav
P21,97,File016,NJ9,s,V,8,241,š,3147,0 3,s,NJ9_sV_8_File016.wav
P21,35,File005,NJ11,s,V,7,151,s,2075,0 1,s,NJ11_sV_7_File005.wav
P21,58,File008,NJ2,z,V,84,167,z,1815,0 2,z,NJ2_zV_84_File008.wav
P21,100,File020,NJ9,z,C,100,108,z,2276,0 2,z,NJ9_zC_100_File020.wav
P21,17,File020,NJ1,sh,V,42,186,š,2678,0 3,s,NJ1_shV_42_File020.wav
P21,11,File016,NJ1,sh,C,15,200,š,1980,0 3,s,NJ1_shC_15_File016.wav
P21,60,File016,NJ5,s,C,8,127,s,1540,0 1,s,NJ5_sC_8_File016.wav
P21,79,File034,NJ5,zh,V,55,112,ž,1676,0 4,z,NJ5_zhV_55_File034.wav
P21,85,File023,NJ8,s,V,28,182,š,2364,0 3,s,NJ8_sV_28_File023.wav
P21,95,File035,NJ8,zh,V,92,121,ž,1776,0 4,z,NJ8_zhV_92_File035.wav
P21,33,File030,NJ11,s,C,9,112,s,2223,0 1,s,NJ11_sC_9_File030.wav
P21,96,File045,NJ9,s,V,5,212,s,1469,0 1,s,NJ9_sV_5_File045.wav
P21,72,File009,NJ5,z,C,89,174,z,2301,0 2,z,NJ5_zC_89_File009.wav
P21,56,File021,NJ2,z,C,69,160,z,1751,0 2,z,NJ2_zC_69_File021.wav
P21,64,File035,NJ5,sh,C,5,211,š,2071,0 3,s,NJ5_shC_5_File035.wav
P21,81,File017,NJ8,s,C,0,72,s,3117,0 2 1,s,NJ8_sC_0_File017.wav
P21,14,File033,NJ1,sh,V,8,251,š,2038,0 3,s,NJ1_shV_8_File033.wav
P21,89,File043,NJ8,sh,V,33,205,š,1831,0 3,s,NJ8_shV_33_File043.wav
P21,78,File013,NJ5,zh,V,7,140,š,2433,0 3,s,NJ5_zhV_7_File013.wav
P21,74,File004,NJ5,z,V,76,167,z,1782,0 2,z,NJ5_zV_76_File004.wav
P21,39,File027,NJ11,sh,C,15,131,š,1653,0 3,s,NJ11_shC_15_File027.wav
P21,30,File013,NJ1,zh,V,33,148,ž,2861,0 4,z,NJ1_zhV_33_File013.wav
